face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.4276966711303244,0.42767424815927363,0.4566422793195079,0.5361037592308421,0.031032560925398557,0.031032560925398557,0.9692640667781234,0.0,0.0,0.0,0.02738542892038822,0.49594684736803174,0.49627412646077573,0.0,-0.0,0.021327296271920204,0.4914690814912319,0.0,0.6976744186046512,0.011071796528995037,0.0,-0.11408028,0.01610303,-0.05422834
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.4318513428048012,0.4318290394989072,0.45823832189603697,0.5345851955695949,0.040199904303465574,0.040199904303465574,0.965712359175086,0.0,0.0,0.0,0.004520758124999701,0.49222144251689315,0.4938748609274626,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.018377305939793587,0.0,-0.10144733,0.02555661,-0.03232129
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.4152365309786386,0.4152115779442723,0.46928852443257435,0.5234621725113802,0.03239098670227187,0.03239098670227187,0.9697368126362562,0.0,0.0,0.0,0.0068269536364823575,0.49407808436080813,0.49506751727312803,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.013584821484982967,0.0,-0.07583746,0.03916172,-0.01807261
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.407061748249353,0.4070366983431931,0.47329987998674294,0.5197728843300972,0.02794667280146054,0.02794667280146054,0.9718722952529788,0.0,0.0,0.0,0.00823222305625677,0.49506713869050145,0.49572893092408776,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.011108126491308212,0.0,-0.06274554,0.04725152,-0.00838645
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.893120288848877,0.8927432298660278,0.2827323627289577,0.282705534940468,0.48832226910737003,0.5081088821650412,0.031901748318757334,0.031901748318757334,0.9432016704231501,0.0,0.0,0.0,0.014897997491061686,0.49347045086324215,0.49418569449335337,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.010412969626486301,0.0,-0.04793737,0.05379754,0.00230918
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.2698329985141754,0.26928406953811646,0.2795427734491702,0.27951553538014284,0.48220186929857756,0.5133722600649187,0.03469076273696763,0.03469076273696763,0.9489335771650076,0.0,0.0,0.0,0.016753478068858383,0.4926547952927649,0.4933807961642742,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.010655210353434086,0.0,0.02712051,0.03422139,-0.00558624
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.05997374653816223,0.059219587594270706,0.32973190156269255,0.32970544986469563,0.4713371805205628,0.5233856352469155,0.026240640186837742,0.026240640186837742,0.9648216180503368,0.0,0.0,0.0,0.012789713125675915,0.4944355050101876,0.4948629252612591,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.00917899515479803,0.0,0.04062011,-0.01303113,-0.035332
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.05485958233475685,0.054102130234241486,0.32788004337259735,0.3278536258646453,0.47110566833051165,0.5237977791420082,0.023262641791786467,0.023262641791786467,0.9653795976191759,0.0,0.0,0.0,0.011364288767799734,0.495034865103662,0.4953728117980063,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.008669957518577576,0.0,0.02904952,-0.03140468,-0.05134506
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0517507866024971,0.05098160356283188,0.32375590340813076,0.3237294745034971,0.45941806648702965,0.5356062399447028,0.019286881600107466,0.019286881600107466,0.9654439631849527,0.0,0.0,0.0,0.009461449040099977,0.49583420949056745,0.4960529753006995,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.007973616011440754,0.0,0.01915995,-0.05408267,-0.06084203
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.04730083793401718,0.04656035825610161,0.3285263605828951,0.3284999658683062,0.449739779386648,0.5451833166772453,0.01730297292981829,0.01730297292981829,0.9664594046771526,0.0,0.0,0.0,0.008281892305240034,0.4962787707336247,0.49644226976670325,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.007443667389452457,0.0,0.0052071,-0.08443535,-0.06243528
