face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.4522629904473489,0.4522347836603854,0.4572201138700627,0.5362315117578383,0.1571020217878478,0.1571020217878478,0.8903799802064896,0.0,0.0,0.0,0.04127989746630192,0.465094480663538,0.4594600647687912,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.04765342175960541,0.11258265003561974,-0.09280786,-0.00159081,-0.0373232
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.4871666227996235,0.4871517714989117,0.4620227609720102,0.5338620746974001,0.031161860429814885,0.031161860429814885,0.9770270315930247,0.0,0.0,0.0,0.011565038561820984,0.4996741809300147,0.49481873866170645,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.010528352111577988,0.0,-0.07691556,0.01165504,-0.03741987
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.7438125610351562,0.7430237531661987,0.3085896098135078,0.30856025196170256,0.46695858684598146,0.5290813690567058,0.036071852913924625,0.036071852913924625,0.9523859489709139,0.0,0.0,0.0,0.016179783362895248,0.49606538005173206,0.49486630922183394,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.011118232272565365,0.0,-0.12546489,0.01195498,-0.0222443
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.718920111656189,0.7175579071044922,0.2669749460530326,0.2669453374742322,0.4723707911617213,0.5240869215017473,0.05264471684183394,0.05264471684183394,0.9293478094041348,0.0,0.0,0.0,0.02304547671228647,0.4883373351767659,0.4896191833540797,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.012014717794954777,0.0,-0.10989818,0.01325496,-0.01354552
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.11340741068124771,0.11267606914043427,0.40043771198557165,0.40040846810058245,0.47112389447356273,0.5222742137621232,0.04047853473041739,0.04047853473041739,0.956251198425889,0.0,0.0,0.0,0.022644870914518833,0.49072063714265823,0.49106363393366337,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.012462029233574867,0.0,-0.10989551,0.02179135,0.01297534
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.023806961253285408,0.023493114858865738,0.4305315102035639,0.4305025569339555,0.47017721771965976,0.5225704619528408,0.03424701813076224,0.03424701813076224,0.9624896291643381,0.0,0.0,0.0,0.019358539022505283,0.4928957037627697,0.49308958603069186,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.012167029082775116,0.0,-0.10430774,0.03572261,0.010343
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.4453147385362001,0.44528599040686057,0.4688166647750607,0.5237251794310368,0.030551781611783166,0.030551781611783166,0.9657601211220026,0.0,0.0,0.0,0.017651614081114528,0.4943673093803227,0.49455353897064924,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.012257004156708717,0.0,-0.11598504,0.0328519,0.01157867
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0,0.0,0.45193034125559645,0.4519016045229385,0.4656379165886465,0.526664617248014,0.02896875675235476,0.02896875675235476,0.9674257449805737,0.0,0.0,0.0,0.016855670697987078,0.4951364197768271,0.4953054445795715,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.012311448343098164,0.0,-0.14245863,0.03036152,0.00557813
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.25830820202827454,0.25780317187309265,0.3833927438090454,0.38336323780037934,0.45996723553418656,0.5334798485160963,0.031717877302851,0.031717877302851,0.9631037935614586,0.0,0.0,0.0,0.026421539671719074,0.4951332029886544,0.49530734587460756,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.01358137745410204,0.0,-0.14828834,0.03249438,0.00218495
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.9654955267906189,0.9655646681785583,0.36726687241694667,0.3672379362423607,0.4605102617699603,0.5347218574524332,0.08927900078041213,0.08927900078041213,0.9051930233836174,0.0,0.0,0.0,0.06308800466358662,0.481181014329195,0.4828277751803398,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.018443329259753227,0.0,-0.15785143,0.03300777,-0.00339548
