face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.09294382482767105,0.09217666834592819,0.3712882485034133,0.37128375821086235,0.46430452478547396,0.529359468031973,0.025807773428303857,0.025807773428303857,0.9531909041106701,0.0,0.0,0.0,0.020372270606458187,0.4942934908904135,0.4949953039176762,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.020239412784576416,0.0,-0.12476714,0.0462002,-0.06745752
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.1013469323515892,0.1005861833691597,0.3620009445095609,0.36199598695306434,0.4647326981132391,0.5290720095319406,0.14956828206777573,0.14956828206777573,0.8579749464988708,0.0,0.0,0.0,0.04640971124172211,0.45665692165493965,0.4517543874680996,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.056789301335811615,0.11017812415957451,-0.10872903,0.01767774,-0.03265122
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.0649789348244667,0.06415031850337982,0.3939681463442159,0.3939649096866411,0.45961927490070265,0.533980729823308,0.046333641346011846,0.046333641346011846,0.9449134543538094,0.0,0.0,0.0,0.018180539086461067,0.4936206806451082,0.4941908912733197,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.019455144181847572,0.0,-0.08995434,0.02607908,-0.023409
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.30427294969558716,0.300910621881485,0.3520163915353341,0.35201102369829984,0.4614706772235338,0.5327609315948272,0.04681820582066264,0.04681820582066264,0.944452440366149,0.0,0.0,0.0,0.032532033696770664,0.49118561018258333,0.4921130631119013,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.0176321342587471,0.0,-0.08260995,0.03174819,-0.01667523
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.19954843819141388,0.19869603216648102,0.3697011010368741,0.36969653096755195,0.4570335843822924,0.5368524157927501,0.0654677301645279,0.0654677301645279,0.934310257434845,0.0,0.0,0.0,0.03967276997864246,0.48297295719385147,0.48388447239995,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.02006937377154827,0.0,-0.09240538,0.0319023,-0.01374172
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.10468081384897232,0.10371546447277069,0.39527033118399335,0.3952669691629209,0.4515515326541879,0.5417984089312949,0.04838022004280772,0.04838022004280772,0.9435013625770807,0.0,0.0,0.0,0.028086388669908046,0.48753208946436644,0.4881289852783084,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.017748842015862465,0.0,-0.10512388,0.02376786,-0.02237735
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.02237236686050892,0.02206389792263508,0.4285138986762577,0.42850306613039557,0.4347388858321064,0.5583906435750589,0.045756325125694275,0.045756325125694275,0.9460880309343338,0.0,0.0,0.0,0.027457401528954505,0.48895249515771866,0.4896950088441372,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.015794411301612854,0.0,-0.13766396,0.01173498,-0.03948639
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.011939745396375656,0.011731425300240517,0.43873386150564336,0.43872346773202286,0.42980627097317636,0.5631811272124209,0.046922601759433746,0.046922601759433746,0.9458038844168186,0.0,0.0,0.0,0.02815931960940361,0.4891061931848526,0.4900437695905566,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.015512856654822826,0.0,-0.162442,0.00324555,-0.04008777
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.17483799159526825,0.17418073117733002,0.41522313987775694,0.4152116634193843,0.4354250800313275,0.5575271187908513,0.053480876875775206,0.053480876875775206,0.9431278798729181,0.0,0.0,0.0,0.04702096469700336,0.4887587772682309,0.4899207158014178,0.0,-0.0,0.0,0.5,0.0,0.6976744186046512,0.016758551821112633,0.006128960521891713,-0.17428157,-0.00175894,-0.03021731
0.4642857142857143,0.5,0.3333333333333333,0.42424242424242425,0.6153846153846154,0.5869565217391305,0.9849609136581421,0.9849504232406616,0.3598673717469604,0.35985434533988997,0.48051652659877536,0.5166301809984178,0.13580609645162312,0.13580609645162312,0.8399065285921097,0.0,0.0,0.0,0.10262890309095382,0.45133545622229576,0.45599451288580894,0.1492062509059906,0.1492062509059906,0.0,0.5,0.0,0.6976744186046512,0.02455061301589012,0.02070824382826686,-0.17350966,0.00031536,-0.02649863
