face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.53,0.53,0.99,0.99,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.35,0.37,0.04499999999999987,0.05999999999999989,1.0,0.21,0.99,0.62,0.24,0.99,0.99,0.24,0.24,0.58,0.43,0.59,0.43,0.01,0.63,0.13,-0.002,-0.097
0.47,0.47,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.35,0.37,0.22499999999999987,0.08999999999999991,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.7,0.39,0.61,0.42,0.01,0.48,0.115,-0.005,-0.073
0.52,0.52,0.97,0.97,1.0,1.0,0.5557634043693542,0.5551570463180542,0.16,0.16,0.35,0.37,0.04499999999999987,0.02999999999999986,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.57,0.44,0.0,0.6,0.126,-0.015,-0.069
0.52,0.52,0.98,0.98,1.0,1.0,0.16199999999999998,0.16199999999999998,0.29,0.29,0.35,0.38,0.015000000000000013,0.015000000000000013,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.56,0.44,0.56,0.45,0.01,0.6,0.17,-0.013,-0.059
0.49,0.49,0.92,0.92,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.35,0.37,0.0,0.0,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.33,0.88,0.33,0.88,0.01,0.6,0.193,-0.016,-0.044
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.29,0.29,0.35,0.37,0.0,0.0,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.61,0.209,-0.004,-0.034
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.26,0.26,0.37,0.35,0.0,0.0,0.75,0.25,0.965,0.65,0.28,0.97,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.69,0.235,0.013,-0.018
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.26,0.26,0.38,0.35,0.0,0.0,0.75,0.25,0.965,0.65,0.28,0.97,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.68,0.26,0.028,-0.005
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.25,0.25,0.38,0.34,0.0,0.0,0.75,0.24,0.965,0.64,0.28,0.97,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.67,0.295,0.039,0.002
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.25,0.25,0.38,0.34,0.0,0.0,0.75,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.66,0.303,0.059,-0.002
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.23,0.23,0.39,0.34,0.0,0.0,0.75,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.64,0.308,0.075,0.009
0.59,0.59,1.0,1.0,0.95,0.95,0.8948717522621155,0.8946151542663574,0.16,0.16,0.38,0.35,0.0,0.0,0.75,0.24,0.95,0.64,0.29,0.95,0.95,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.64,0.329,0.075,0.016
0.58,0.58,1.0,1.0,0.96,0.96,0.33986867547035216,0.3397137331962585,0.18,0.18,0.37,0.36,0.0,0.0,0.75,0.24,0.94,0.65,0.29,0.94,0.94,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.64,0.304,0.07,0.048
0.58,0.58,1.0,1.0,0.96,0.96,0.21533037304878233,0.21496755957603453,0.25,0.25,0.35,0.38,0.0,0.0,0.75,0.24,0.95,0.64,0.29,0.95,0.95,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.61,0.294,0.058,0.036
0.58,0.58,1.0,1.0,0.96,0.96,0.18785658061504362,0.18766945183277128,0.26,0.26,0.33,0.4,0.0,0.0,0.75,0.24,0.95,0.64,0.28,0.95,0.95,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.61,0.29,0.034,-0.001
0.59,0.59,1.0,1.0,0.95,0.95,0.1849117088317871,0.1846479135751724,0.23,0.23,0.32,0.41,0.0,0.0,0.75,0.24,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.62,0.286,0.023,-0.021
0.6,0.6,1.0,1.0,0.95,0.95,0.19769535541534422,0.19731711924076079,0.22,0.22,0.31,0.41,0.0,0.0,0.75,0.25,0.935,0.65,0.31,0.94,0.93,0.31,0.31,0.31,0.92,0.31,0.92,0.02,0.62,0.349,0.018,-0.024
0.59,0.59,1.0,1.0,0.95,0.95,0.2591619896888733,0.2588524031639099,0.18,0.18,0.35,0.38,0.0,0.0,0.75,0.25,0.915,0.65,0.31,0.92,0.91,0.31,0.31,0.31,0.92,0.31,0.92,0.02,0.62,0.4,0.014,-0.007
0.6,0.6,1.0,1.0,0.94,0.94,0.32122318029403685,0.3209457504749298,0.14,0.14,0.41,0.32,0.0,0.0,0.5,0.25,0.89,0.65,0.31,0.9,0.88,0.31,0.31,0.32,0.89,0.34,0.86,0.02,0.55,0.43,0.025,0.014
0.6,0.6,1.0,1.0,0.94,0.94,0.37442691206932066,0.37416271448135374,0.12,0.12,0.44,0.29,0.0,0.0,0.5,0.25,0.89,0.65,0.31,0.9,0.88,0.31,0.31,0.35,0.84,0.36,0.82,0.02,0.52,0.472,0.057,0.078
0.61,0.61,1.0,1.0,0.94,0.94,0.3897147285938263,0.38931034088134764,0.12,0.12,0.44,0.29,0.0,0.0,0.5,0.25,0.86,0.65,0.35,0.87,0.85,0.35,0.35,0.38,0.78,0.4,0.74,0.02,0.49,0.558,0.087,0.15
0.61,0.61,1.0,1.0,0.94,0.94,0.38005239844322203,0.37960137009620665,0.12,0.12,0.45,0.28,0.0,0.0,0.5,0.26,0.845,0.66,0.36,0.86,0.83,0.36,0.36,0.38,0.78,0.4,0.75,0.02,0.48,0.59,0.097,0.179
0.61,0.61,1.0,1.0,0.94,0.94,0.3817810225486755,0.3813909101486206,0.12,0.12,0.45,0.28,0.0,0.0,0.5,0.26,0.86,0.66,0.34,0.87,0.85,0.34,0.34,0.4,0.75,0.41,0.71,0.02,0.48,0.589,0.099,0.186
0.63,0.63,1.0,1.0,0.92,0.92,0.8321638512611389,0.8322278070449829,0.03,0.03,0.46,0.27,0.32999999999999996,0.375,0.25,0.32,0.51,0.7,0.49,0.54,0.48,0.49,0.49,0.77,0.35,0.8,0.34,0.04,0.37,0.57,0.103,0.186
0.61,0.61,1.0,1.0,0.93,0.93,0.4662878918647766,0.46574712872505186,0.1,0.1,0.48,0.25,0.40499999999999986,0.40499999999999986,0.25,0.35,0.29000000000000004,0.72,0.56,0.31,0.27,0.56,0.56,0.82,0.33,0.82,0.33,0.06,0.27,0.571,0.11,0.193
0.61,0.61,1.0,1.0,0.94,0.94,0.42343575835227965,0.4227107572555542,0.11,0.11,0.52,0.21,0.4649999999999999,0.4649999999999999,0.25,0.34,0.25,0.72,0.56,0.25,0.25,0.56,0.56,0.86,0.31,0.86,0.31,0.09,0.25,0.548,0.114,0.214
0.6,0.6,1.0,1.0,0.95,0.95,0.4037091243267059,0.40302894592285154,0.11,0.11,0.53,0.21,0.5249999999999999,0.49499999999999994,0.25,0.34,0.25,0.72,0.56,0.25,0.25,0.56,0.56,0.9,0.3,0.88,0.3,0.1,0.18,0.517,0.121,0.238
0.59,0.59,1.0,1.0,0.95,0.95,0.3303916561603546,0.3298225212097168,0.14,0.14,0.52,0.21,0.5249999999999999,0.51,0.25,0.33,0.25,0.71,0.56,0.25,0.25,0.56,0.56,0.9,0.3,0.89,0.3,0.1,0.17,0.48,0.127,0.272
0.58,0.58,1.0,1.0,0.96,0.96,0.2588056135177612,0.25869310975074766,0.16,0.16,0.47,0.26,0.4799999999999999,0.4649999999999999,0.25,0.32,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.87,0.31,0.86,0.31,0.09,0.21,0.432,0.135,0.256
0.58,0.58,1.0,1.0,0.96,0.96,0.22574698507785795,0.22570856988430021,0.17,0.17,0.43,0.3,0.4799999999999999,0.49499999999999994,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.87,0.31,0.88,0.3,0.08,0.29,0.398,0.134,0.218
0.58,0.58,1.0,1.0,0.96,0.96,0.21143711686134337,0.21134870827198027,0.18,0.18,0.36,0.37,0.4199999999999999,0.4499999999999999,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.83,0.33,0.85,0.32,0.08,0.59,0.385,0.115,0.143
0.57,0.57,1.0,1.0,0.97,0.97,0.19644310653209685,0.19607406437397001,0.2,0.2,0.29,0.44,0.39,0.4499999999999999,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.81,0.34,0.85,0.32,0.08,0.99,0.385,0.08,0.079
0.58,0.58,1.0,1.0,0.96,0.96,0.19906559169292448,0.19858760714530943,0.18,0.18,0.24,0.49,0.39,0.4649999999999999,0.25,0.31,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.81,0.34,0.86,0.31,0.07,1.0,0.371,0.053,0.014
0.6,0.6,1.0,1.0,0.94,0.94,0.2009573984146118,0.20051408886909483,0.19,0.19,0.27,0.46,0.40499999999999986,0.4499999999999999,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.82,0.33,0.85,0.32,0.07,1.0,0.357,0.025,-0.062
0.65,0.65,1.0,1.0,0.9,0.9,0.20655379772186278,0.20628961503505705,0.2,0.2,0.33,0.39,0.39,0.4499999999999999,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.81,0.33,0.85,0.32,0.08,0.84,0.34,0.014,-0.083
0.66,0.66,1.0,1.0,0.89,0.89,0.2873884844779968,0.2872986304759979,0.2,0.2,0.45,0.28,0.4499999999999999,0.4649999999999999,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.85,0.32,0.86,0.31,0.07,0.35,0.324,0.024,-0.031
0.66,0.66,1.0,1.0,0.9,0.9,0.26842335939407347,0.26833064436912535,0.21,0.21,0.52,0.21,0.4799999999999999,0.4799999999999999,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.87,0.31,0.87,0.31,0.07,0.23,0.303,0.048,0.051
0.64,0.64,1.0,1.0,0.91,0.91,0.23746408104896544,0.23734898447990416,0.21,0.21,0.55,0.18,0.4799999999999999,0.4799999999999999,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.87,0.31,0.87,0.31,0.07,0.15,0.272,0.075,0.144
0.64,0.64,1.0,1.0,0.91,0.91,0.20352914512157438,0.20327446937561033,0.22,0.22,0.44,0.28,0.4799999999999999,0.4799999999999999,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.87,0.31,0.87,0.31,0.07,0.29,0.237,0.093,0.186
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.23,0.23,0.25,0.47,0.36,0.4199999999999999,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.79,0.34,0.83,0.33,0.06,0.94,0.248,0.095,0.169
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.23,0.23,0.11,0.62,0.29999999999999993,0.36,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.75,0.36,0.79,0.34,0.06,1.0,0.275,0.077,0.02
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.23,0.23,0.11,0.62,0.31499999999999995,0.375,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.76,0.36,0.8,0.34,0.06,1.0,0.267,0.048,-0.139
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.22,0.22,0.22,0.51,0.36,0.4199999999999999,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.79,0.34,0.83,0.32,0.06,1.0,0.267,0.031,-0.212
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.22,0.22,0.4,0.32,0.345,0.39,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.78,0.35,0.81,0.33,0.07,0.64,0.26,0.014,-0.178
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.22,0.22,0.52,0.21,0.40499999999999986,0.4349999999999999,0.25,0.3,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.82,0.33,0.84,0.32,0.07,0.23,0.27,-0.006,-0.041
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.22,0.22,0.56,0.17,0.4349999999999999,0.4349999999999999,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.84,0.32,0.84,0.32,0.07,0.17,0.282,-0.013,0.114
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.21,0.21,0.61,0.12,0.4499999999999999,0.4499999999999999,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.85,0.32,0.85,0.32,0.07,0.12,0.278,0.002,0.174
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.2,0.2,0.66,0.08,0.4649999999999999,0.4349999999999999,0.25,0.3,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.86,0.31,0.84,0.32,0.07,0.05,0.267,0.039,0.206
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.2,0.2,0.59,0.14,0.4499999999999999,0.4349999999999999,0.25,0.3,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.85,0.31,0.84,0.32,0.07,0.05,0.251,0.078,0.258
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.21,0.21,0.42,0.3,0.4349999999999999,0.4349999999999999,0.25,0.3,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.84,0.32,0.84,0.32,0.06,0.23,0.236,0.116,0.239
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.22,0.22,0.28,0.45,0.36,0.40499999999999986,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.79,0.34,0.82,0.33,0.06,0.74,0.279,0.124,0.088
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.23,0.23,0.18,0.54,0.29999999999999993,0.345,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.75,0.36,0.78,0.35,0.06,0.85,0.292,0.108,-0.041
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.23,0.23,0.18,0.55,0.32999999999999996,0.375,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.77,0.35,0.8,0.34,0.06,0.91,0.291,0.09,-0.141
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.24,0.24,0.3,0.42,0.345,0.4199999999999999,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.78,0.35,0.83,0.33,0.06,0.93,0.289,0.076,-0.154
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.26,0.26,0.4,0.33,0.31499999999999995,0.375,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.76,0.35,0.8,0.34,0.07,0.72,0.279,0.063,-0.032
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.24,0.24,0.42,0.31,0.36,0.39,0.25,0.31,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.79,0.35,0.81,0.33,0.06,0.61,0.273,0.074,0.059
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.24,0.24,0.36,0.37,0.36,0.4199999999999999,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.79,0.34,0.83,0.33,0.07,0.78,0.276,0.09,0.063
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.24,0.24,0.28,0.45,0.345,0.40499999999999986,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.78,0.35,0.82,0.33,0.07,0.88,0.303,0.099,-0.006
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.25,0.25,0.26,0.47,0.32999999999999996,0.40499999999999986,0.25,0.32,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.77,0.35,0.82,0.33,0.07,1.0,0.315,0.106,-0.068
0.6,0.6,1.0,1.0,0.95,0.95,0.4527077484130859,0.4526866781711578,0.16,0.16,0.24,0.49,0.39,0.4649999999999999,0.25,0.32,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.81,0.34,0.86,0.31,0.07,0.88,0.311,0.092,-0.088
0.6,0.6,1.0,1.0,0.95,0.95,0.35582892179489134,0.35547889351844786,0.17,0.17,0.26,0.47,0.40499999999999986,0.4799999999999999,0.25,0.32,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.82,0.33,0.87,0.31,0.07,0.89,0.318,0.065,-0.089
0.6,0.6,1.0,1.0,0.94,0.94,0.19679243445396422,0.19620886027812956,0.21,0.21,0.27,0.46,0.4199999999999999,0.4799999999999999,0.25,0.32,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.83,0.33,0.87,0.31,0.07,0.87,0.304,0.03,-0.09
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.21,0.21,0.29,0.44,0.4349999999999999,0.4799999999999999,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.84,0.32,0.87,0.31,0.07,0.91,0.297,-0.005,-0.076
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.2,0.2,0.3,0.42,0.40499999999999986,0.4499999999999999,0.25,0.31,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.82,0.33,0.85,0.32,0.07,0.87,0.302,-0.039,-0.065
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.2,0.2,0.36,0.37,0.36,0.40499999999999986,0.25,0.31,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.79,0.34,0.82,0.33,0.07,0.66,0.313,-0.049,-0.051
0.59,0.59,1.0,1.0,0.95,0.95,0.19437427401542662,0.1942021059989929,0.18,0.18,0.46,0.27,0.4349999999999999,0.4499999999999999,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.84,0.32,0.85,0.32,0.07,0.35,0.342,-0.053,0.022
0.59,0.59,1.0,1.0,0.95,0.95,0.1995995897054672,0.19933677792549132,0.18,0.18,0.55,0.18,0.54,0.54,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.91,0.29,0.91,0.29,0.07,0.21,0.35,-0.04,0.144
0.59,0.59,1.0,1.0,0.95,0.95,0.19491385996341704,0.19455430984497069,0.19,0.19,0.6,0.13,0.5249999999999999,0.5249999999999999,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.9,0.29,0.9,0.3,0.07,0.15,0.356,-0.029,0.186
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.2,0.2,0.59,0.14,0.49499999999999994,0.49499999999999994,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.88,0.3,0.88,0.3,0.07,0.13,0.345,-0.028,0.21
0.59,0.59,1.0,1.0,0.95,0.95,0.18129030942916868,0.1809165585041046,0.2,0.2,0.5,0.22,0.39,0.39,0.25,0.3,0.255,0.69,0.56,0.26,0.25,0.56,0.56,0.81,0.34,0.81,0.34,0.07,0.18,0.338,-0.04,0.17
0.6,0.6,1.0,1.0,0.94,0.94,0.18707255601882933,0.18669153332710264,0.19,0.19,0.37,0.35,0.375,0.39,0.25,0.31,0.255,0.69,0.56,0.26,0.25,0.56,0.56,0.8,0.34,0.81,0.33,0.07,0.45,0.351,-0.056,0.095
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.2,0.2,0.3,0.43,0.345,0.375,0.25,0.31,0.25,0.7,0.56,0.25,0.25,0.56,0.56,0.78,0.35,0.8,0.34,0.07,0.71,0.339,-0.066,-0.019
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.39,0.39,0.46,0.26,0.2699999999999999,0.29999999999999993,0.5,0.35,0.33499999999999996,0.72,0.56,0.33,0.33999999999999997,0.56,0.56,0.73,0.37,0.75,0.36,0.07,0.93,0.319,-0.076,-0.098
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.38,0.38,0.49,0.24,0.2849999999999999,0.32999999999999996,0.5,0.35,0.355,0.73,0.56,0.35,0.36,0.56,0.56,0.74,0.37,0.77,0.35,0.08,1.0,0.284,-0.093,-0.099
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.38,0.38,0.52,0.21,0.2849999999999999,0.32999999999999996,0.5,0.35,0.36,0.73,0.56,0.36,0.36,0.56,0.56,0.74,0.36,0.77,0.35,0.09,1.0,0.287,-0.097,-0.085
0.57,0.57,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.4,0.4,0.58,0.16,0.2699999999999999,0.32999999999999996,0.5,0.36,0.33999999999999997,0.73,0.56,0.33999999999999997,0.33999999999999997,0.56,0.56,0.73,0.37,0.77,0.35,0.09,1.0,0.293,-0.095,-0.046
0.59,0.59,1.0,1.0,0.95,0.95,0.26716829419136046,0.26586551547050474,0.2,0.2,0.38,0.34,0.32999999999999996,0.375,0.5,0.33,0.28500000000000003,0.71,0.56,0.29,0.28,0.56,0.56,0.77,0.35,0.8,0.34,0.08,0.77,0.294,-0.081,-0.018
0.61,0.61,1.0,1.0,0.94,0.94,0.2566059339046478,0.256338130235672,0.19,0.19,0.37,0.35,0.39,0.40499999999999986,0.25,0.32,0.25,0.71,0.56,0.25,0.25,0.56,0.56,0.81,0.34,0.82,0.33,0.08,0.35,0.321,-0.056,-0.003
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.2,0.2,0.37,0.36,0.345,0.36,0.25,0.33,0.25,0.71,0.56,0.25,0.25,0.56,0.56,0.78,0.35,0.79,0.34,0.07,0.34,0.308,-0.039,-0.001
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.2,0.2,0.37,0.36,0.31499999999999995,0.345,0.25,0.33,0.25,0.71,0.56,0.25,0.25,0.56,0.56,0.76,0.35,0.78,0.35,0.08,0.36,0.288,-0.028,-0.005
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.19,0.19,0.34,0.39,0.29999999999999993,0.31499999999999995,0.25,0.33,0.25,0.71,0.56,0.25,0.25,0.56,0.56,0.75,0.36,0.76,0.36,0.08,0.43,0.233,-0.023,-0.029
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.19,0.19,0.33,0.39,0.29999999999999993,0.31499999999999995,0.25,0.34,0.26,0.71,0.56,0.26,0.26,0.56,0.56,0.75,0.36,0.76,0.35,0.08,0.47,0.231,-0.027,-0.061
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.2,0.2,0.34,0.38,0.2549999999999999,0.2849999999999999,0.25,0.33,0.31,0.71,0.56,0.31,0.31,0.56,0.56,0.72,0.38,0.74,0.36,0.07,0.61,0.223,-0.031,-0.069
0.59,0.59,1.0,1.0,0.95,0.95,0.7357704448699951,0.7356815147399902,0.11,0.11,0.36,0.37,0.31499999999999995,0.36,0.25,0.34,0.25,0.71,0.56,0.25,0.25,0.56,0.56,0.76,0.36,0.79,0.35,0.07,0.41,0.204,-0.022,-0.046
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.24,0.24,0.36,0.36,0.2699999999999999,0.31499999999999995,0.25,0.34,0.26,0.72,0.56,0.27,0.25,0.56,0.56,0.73,0.37,0.76,0.36,0.06,0.39,0.169,-0.003,-0.027
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.27,0.27,0.38,0.34,0.22499999999999987,0.2849999999999999,0.5,0.35,0.32999999999999996,0.72,0.56,0.35,0.31,0.56,0.56,0.7,0.38,0.74,0.37,0.05,0.46,0.137,0.012,-0.008
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.29,0.29,0.41,0.31,0.10499999999999993,0.16499999999999998,0.5,0.35,0.345,0.72,0.56,0.36,0.33,0.56,0.56,0.62,0.42,0.66,0.4,0.05,0.53,0.105,0.027,0.023
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.31,0.31,0.43,0.29,0.02999999999999986,0.0749999999999999,0.25,0.35,0.36,0.72,0.56,0.38,0.33999999999999997,0.56,0.56,0.57,0.44,0.6,0.43,0.04,0.52,0.086,0.045,0.041
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.32,0.32,0.44,0.29,0.0,0.015000000000000013,0.5,0.35,0.37,0.72,0.56,0.39,0.35,0.56,0.56,0.54,0.47,0.56,0.45,0.04,0.51,0.083,0.056,0.047
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.34,0.34,0.44,0.29,0.0,0.0,0.5,0.35,0.51,0.72,0.56,0.53,0.49,0.56,0.56,0.49,0.57,0.51,0.53,0.03,0.5,0.067,0.058,0.039
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.35,0.35,0.42,0.3,0.0,0.0,0.5,0.35,0.615,0.72,0.55,0.63,0.6,0.55,0.55,0.48,0.59,0.49,0.56,0.03,0.45,0.067,0.053,0.023
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.39,0.39,0.4,0.32,0.31499999999999995,0.2549999999999999,1.0,0.27,0.93,0.67,0.32,0.93,0.93,0.32,0.32,0.76,0.36,0.72,0.37,0.03,0.39,0.086,0.049,0.002
