face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.34,0.38,0.16499999999999998,0.13499999999999995,1.0,0.24,0.97,0.64,0.29,0.97,0.97,0.29,0.29,0.66,0.4,0.64,0.41,0.02,0.5,-0.173,0.014,-0.035
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.35,0.37,0.2849999999999999,0.20999999999999985,1.0,0.24,0.97,0.64,0.3,0.97,0.97,0.3,0.3,0.74,0.36,0.69,0.39,0.03,0.49,-0.179,0.011,-0.038
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.35,0.37,0.18,0.13499999999999995,1.0,0.22,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.67,0.4,0.64,0.41,0.03,0.42,-0.137,0.017,-0.024
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.36,0.36,0.14999999999999997,0.11999999999999994,1.0,0.22,0.985,0.63,0.27,0.98,0.99,0.27,0.27,0.65,0.41,0.63,0.41,0.02,0.42,-0.097,0.009,-0.009
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.35,0.36,0.13499999999999995,0.10499999999999993,1.0,0.25,0.965,0.65,0.28,0.96,0.97,0.28,0.28,0.64,0.41,0.62,0.42,0.02,0.49,-0.096,0.015,-0.006
0.56,0.56,1.0,1.0,0.98,0.98,0.8995774793624878,0.8995064306259155,0.3,0.3,0.37,0.35,0.13499999999999995,0.14999999999999997,1.0,0.27,0.925,0.66,0.31,0.92,0.93,0.31,0.31,0.64,0.41,0.65,0.41,0.02,0.5,-0.05,0.024,-0.005
0.57,0.57,1.0,1.0,0.97,0.97,0.7409186172485351,0.7408733773231506,0.17,0.17,0.38,0.35,0.14999999999999997,0.14999999999999997,1.0,0.29,0.915,0.68,0.29,0.91,0.92,0.29,0.29,0.65,0.41,0.65,0.41,0.02,0.5,-0.025,0.029,0.001
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.38,0.34,0.13499999999999995,0.11999999999999994,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.64,0.41,0.63,0.41,0.02,0.51,0.004,0.033,0.013
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.38,0.34,0.13499999999999995,0.11999999999999994,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.64,0.41,0.63,0.42,0.02,0.53,0.037,0.035,0.03
0.5,0.5,0.93,0.93,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.38,0.34,0.11999999999999994,0.08999999999999991,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.63,0.42,0.61,0.42,0.01,0.55,0.116,0.04,0.028
0.56,0.56,1.0,1.0,0.97,0.97,0.9533567237854004,0.9533604788780212,0.23,0.23,0.39,0.34,0.11999999999999994,0.10499999999999993,1.0,0.26,0.945,0.66,0.28,0.94,0.95,0.28,0.28,0.63,0.42,0.62,0.42,0.01,0.56,0.169,0.04,0.032
0.49,0.49,0.91,0.91,1.0,1.0,0.18255853235721586,0.1819858658313751,0.26,0.26,0.38,0.34,0.11999999999999994,0.10499999999999993,1.0,0.24,0.97,0.65,0.27,0.97,0.97,0.27,0.27,0.63,0.41,0.62,0.42,0.02,0.56,0.231,0.036,0.035
0.51,0.51,0.95,0.95,1.0,1.0,0.16199999999999998,0.16199999999999998,0.3,0.3,0.38,0.35,0.11999999999999994,0.08999999999999991,1.0,0.23,0.975,0.64,0.27,0.97,0.98,0.27,0.27,0.63,0.42,0.61,0.42,0.02,0.54,0.261,0.034,0.036
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.3,0.3,0.38,0.34,0.10499999999999993,0.08999999999999991,1.0,0.23,0.98,0.64,0.28,0.98,0.98,0.28,0.28,0.62,0.42,0.61,0.42,0.02,0.54,0.262,0.034,0.038
