face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.41,0.41,0.73,0.73,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.33,0.38,0.0,0.0,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.54,0.47,0.52,0.5,0.02,0.52,-0.087,0.025,-0.048
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.49,0.49,0.36,0.37,0.0,0.0,1.0,0.27,0.99,0.67,0.26,0.99,0.99,0.26,0.26,0.5,0.54,0.49,0.56,0.03,0.57,-0.099,0.015,-0.041
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.34,0.38,0.05999999999999989,0.015000000000000013,1.0,0.24,0.99,0.64,0.26,0.99,0.99,0.26,0.26,0.59,0.43,0.56,0.45,0.02,0.53,-0.078,0.018,-0.03
0.56,0.56,1.0,1.0,0.98,0.98,0.35105703353881834,0.35042924761772154,0.3,0.3,0.34,0.38,0.0749999999999999,0.0749999999999999,1.0,0.25,0.955,0.65,0.29,0.95,0.96,0.29,0.29,0.6,0.43,0.6,0.43,0.02,0.53,-0.028,0.023,-0.029
0.44,0.44,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.33,0.39,0.0749999999999999,0.05999999999999989,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.6,0.43,0.59,0.43,0.02,0.52,-0.013,0.022,-0.024
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.33,0.39,0.0749999999999999,0.05999999999999989,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.59,0.43,0.02,0.51,0.007,0.013,-0.019
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.33,0.39,0.0749999999999999,0.04499999999999987,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.58,0.44,0.02,0.51,0.019,-0.001,-0.013
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.33,0.39,0.0749999999999999,0.04499999999999987,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.58,0.44,0.02,0.52,0.025,-0.008,-0.014
0.56,0.56,1.0,1.0,0.98,0.98,0.7634991812705993,0.7531527090072632,0.21,0.21,0.35,0.38,0.0749999999999999,0.0749999999999999,1.0,0.24,0.955,0.64,0.29,0.95,0.96,0.29,0.29,0.6,0.43,0.6,0.43,0.02,0.52,0.023,-0.011,-0.005
0.39,0.39,0.68,0.68,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.38,0.34,0.0749999999999999,0.0749999999999999,1.0,0.24,0.965,0.64,0.28,0.96,0.97,0.28,0.28,0.6,0.43,0.6,0.43,0.02,0.51,0.007,-0.012,0.015
0.39,0.39,0.68,0.68,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.38,0.34,0.08999999999999991,0.0749999999999999,1.0,0.23,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.61,0.42,0.6,0.43,0.02,0.49,0.01,0.001,0.027
0.38,0.38,0.64,0.64,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.37,0.35,0.08999999999999991,0.05999999999999989,1.0,0.23,0.975,0.64,0.28,0.97,0.98,0.28,0.28,0.61,0.42,0.59,0.43,0.02,0.47,-0.016,0.009,0.031
0.34,0.34,0.56,0.56,1.0,1.0,0.16199999999999998,0.16199999999999998,0.5,0.5,0.36,0.36,0.08999999999999991,0.0749999999999999,1.0,0.24,0.97,0.64,0.29,0.97,0.97,0.29,0.29,0.61,0.42,0.6,0.43,0.03,0.45,-0.062,0.016,0.031
0.35,0.35,0.58,0.58,1.0,1.0,0.16199999999999998,0.16199999999999998,0.52,0.52,0.35,0.37,0.13499999999999995,0.10499999999999993,1.0,0.24,0.97,0.64,0.3,0.97,0.97,0.3,0.3,0.64,0.41,0.62,0.42,0.03,0.43,-0.111,0.029,0.01
0.34,0.34,0.55,0.55,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.37,0.35,0.13499999999999995,0.13499999999999995,1.0,0.24,0.97,0.64,0.31,0.97,0.97,0.31,0.31,0.64,0.41,0.64,0.41,0.03,0.41,-0.131,0.04,-0.001
0.34,0.34,0.56,0.56,1.0,1.0,0.35509870529174803,0.3545160698890686,0.33,0.33,0.38,0.34,0.14999999999999997,0.16499999999999998,1.0,0.25,0.94,0.65,0.33,0.94,0.94,0.33,0.33,0.65,0.41,0.66,0.4,0.04,0.41,-0.119,0.053,-0.006
0.38,0.38,0.64,0.64,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.36,0.35,0.14999999999999997,0.11999999999999994,1.0,0.26,0.94,0.66,0.32,0.94,0.94,0.32,0.32,0.65,0.41,0.63,0.41,0.04,0.4,-0.103,0.06,0.002
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.37,0.35,0.13499999999999995,0.08999999999999991,1.0,0.26,0.95,0.65,0.3,0.95,0.95,0.3,0.3,0.64,0.41,0.61,0.42,0.03,0.4,-0.038,0.058,-0.009
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.35,0.37,0.11999999999999994,0.0749999999999999,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.63,0.41,0.6,0.43,0.03,0.41,0.012,0.049,-0.007
0.45,0.45,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.33,0.39,0.10499999999999993,0.0749999999999999,1.0,0.24,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.62,0.42,0.6,0.43,0.03,0.45,0.047,0.037,-0.017
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.32,0.4,0.10499999999999993,0.05999999999999989,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.59,0.43,0.02,0.48,0.062,0.017,-0.024
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.32,0.4,0.11999999999999994,0.0749999999999999,1.0,0.26,0.96,0.66,0.37,0.96,0.96,0.37,0.37,0.63,0.41,0.6,0.43,0.05,0.46,0.072,0.0,-0.022
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.32,0.4,0.13499999999999995,0.08999999999999991,1.0,0.36,0.895,0.73,0.45,0.89,0.9,0.45,0.45,0.64,0.41,0.61,0.42,0.11,0.44,0.071,-0.012,-0.016
0.57,0.57,1.0,1.0,0.97,0.97,0.7653317260742187,0.7308066296577453,0.21,0.21,0.33,0.4,0.22499999999999987,0.22499999999999987,1.0,0.36,0.77,0.74,0.55,0.76,0.78,0.55,0.55,0.7,0.38,0.7,0.38,0.24,0.82,0.069,-0.019,-0.014
0.57,0.57,1.0,1.0,0.97,0.97,0.22386389553546904,0.22226900935173033,0.33,0.33,0.33,0.39,0.78,0.72,0.75,0.3,0.735,0.69,0.56,0.7,0.77,0.56,0.56,1.07,0.22,1.03,0.24,0.41,0.98,0.06,-0.02,-0.012
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.34,0.34,0.33,0.39,0.81,0.81,0.75,0.26,0.5850000000000001,0.66,0.56,0.5800000000000001,0.5900000000000001,0.56,0.56,1.09,0.21,1.09,0.21,0.55,0.5,0.088,-0.015,0.001
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.33,0.33,0.33,0.39,0.81,0.81,0.75,0.26,0.515,0.65,0.56,0.51,0.52,0.56,0.56,1.09,0.21,1.09,0.21,0.58,0.5,0.107,-0.008,-0.001
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.31,0.31,0.34,0.38,0.81,0.81,0.5,0.25,0.45,0.65,0.56,0.45,0.45,0.56,0.56,1.09,0.21,1.09,0.21,0.58,0.5,0.132,0.006,-0.002
0.58,0.58,1.0,1.0,0.96,0.96,0.2004724848270416,0.20042058408260344,0.29,0.29,0.36,0.37,0.81,0.81,0.5,0.25,0.41500000000000004,0.65,0.56,0.42000000000000004,0.41000000000000003,0.56,0.56,1.09,0.21,1.09,0.21,0.5,0.5,0.154,0.014,-0.001
0.58,0.58,1.0,1.0,0.96,0.96,0.5565901207923889,0.5555558013916015,0.16,0.16,0.38,0.34,0.81,0.81,0.75,0.25,0.37,0.65,0.56,0.37,0.37,0.56,0.56,1.09,0.21,1.09,0.21,0.44,0.05,0.189,0.028,0.006
