face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.34,0.34,0.34,0.38,0.5999999999999999,0.5549999999999999,1.0,0.33,0.77,0.71,0.48,0.76,0.78,0.48,0.48,0.95,0.27,0.92,0.29,0.15,0.33,0.075,0.018,-0.014
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.33,0.33,0.35,0.37,0.5849999999999999,0.5549999999999999,1.0,0.33,0.8,0.71,0.46,0.79,0.81,0.46,0.46,0.94,0.28,0.92,0.29,0.15,0.33,0.074,0.02,-0.017
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.34,0.34,0.34,0.38,0.36,0.345,1.0,0.36,0.93,0.73,0.37,0.93,0.93,0.37,0.37,0.79,0.34,0.78,0.35,0.09,0.46,0.071,0.015,-0.029
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.34,0.34,0.35,0.37,0.4199999999999999,0.40499999999999986,1.0,0.36,0.81,0.73,0.47,0.8,0.82,0.47,0.47,0.83,0.32,0.82,0.33,0.11,0.42,0.077,0.019,-0.01
0.59,0.59,1.0,1.0,0.95,0.95,0.9268820095062256,0.9265994238853454,0.28,0.28,0.37,0.36,0.4199999999999999,0.4349999999999999,1.0,0.36,0.71,0.73,0.49,0.7,0.72,0.49,0.49,0.83,0.33,0.84,0.32,0.11,0.49,0.073,0.016,0.017
0.58,0.58,1.0,1.0,0.96,0.96,0.35869271636009215,0.35797218561172484,0.23,0.23,0.36,0.36,0.4499999999999999,0.4499999999999999,1.0,0.35,0.79,0.73,0.49,0.78,0.8,0.49,0.49,0.85,0.32,0.85,0.32,0.1,0.52,0.059,0.019,0.036
0.57,0.57,1.0,1.0,0.97,0.97,0.1925567942857742,0.19173949539661406,0.31,0.31,0.37,0.35,0.4499999999999999,0.4349999999999999,1.0,0.34,0.83,0.72,0.47,0.82,0.84,0.47,0.47,0.85,0.32,0.84,0.32,0.1,0.47,0.048,0.024,0.037
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.36,0.36,0.37,0.35,0.39,0.39,1.0,0.33,0.835,0.71,0.55,0.83,0.84,0.55,0.55,0.81,0.34,0.81,0.34,0.06,0.5,0.024,0.023,0.043
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.36,0.36,0.37,0.35,0.2699999999999999,0.2849999999999999,1.0,0.33,0.815,0.71,0.56,0.81,0.82,0.56,0.56,0.73,0.37,0.74,0.36,0.06,0.85,0.019,0.021,0.047
0.92,0.92,1.0,1.0,0.68,0.68,0.16199999999999998,0.16199999999999998,0.3,0.3,0.36,0.36,0.04499999999999987,0.08999999999999991,1.0,0.37,0.88,0.74,0.56,0.88,0.88,0.56,0.56,0.58,0.44,0.61,0.43,0.07,1.0,0.027,0.022,0.039
0.92,0.92,1.0,1.0,0.68,0.68,0.16199999999999998,0.16199999999999998,0.23,0.23,0.37,0.36,0.0,0.0,1.0,0.4,0.935,0.76,0.56,0.93,0.94,0.56,0.56,0.35,0.83,0.37,0.8,0.08,1.0,0.02,0.022,0.023
