face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.44,0.44,0.79,0.79,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.33,0.39,0.08999999999999991,0.10499999999999993,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.61,0.42,0.62,0.42,0.01,0.58,0.002,0.029,-0.039
0.51,0.51,0.95,0.95,1.0,1.0,0.16199999999999998,0.16199999999999998,0.56,0.56,0.36,0.37,0.0,0.0,1.0,0.24,0.99,0.64,0.26,0.99,0.99,0.26,0.26,0.49,0.57,0.48,0.58,0.04,0.61,-0.009,0.027,-0.039
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.51,0.51,0.35,0.37,0.04499999999999987,0.0749999999999999,1.0,0.23,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.58,0.43,0.6,0.43,0.03,0.62,-0.034,0.034,-0.042
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.5,0.5,0.34,0.38,0.0749999999999999,0.08999999999999991,1.0,0.23,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.6,0.43,0.61,0.42,0.02,0.61,0.02,0.038,-0.039
0.46,0.46,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.5,0.5,0.34,0.38,0.08999999999999991,0.10499999999999993,1.0,0.23,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.61,0.42,0.62,0.42,0.02,0.6,0.034,0.042,-0.038
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.39,0.33,0.08999999999999991,0.10499999999999993,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.61,0.42,0.62,0.42,0.02,0.55,0.044,0.053,-0.026
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.41,0.31,0.0749999999999999,0.08999999999999991,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.61,0.42,0.02,0.54,0.067,0.083,0.008
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.42,0.3,0.0749999999999999,0.08999999999999991,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.61,0.42,0.02,0.53,0.083,0.095,0.029
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.43,0.29,0.08999999999999991,0.08999999999999991,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.61,0.42,0.61,0.42,0.02,0.52,0.099,0.101,0.051
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.39,0.33,0.10499999999999993,0.10499999999999993,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.62,0.42,0.01,0.52,0.115,0.102,0.062
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.35,0.37,0.10499999999999993,0.11999999999999994,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.62,0.42,0.63,0.41,0.02,0.52,0.135,0.101,0.069
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.31,0.41,0.10499999999999993,0.11999999999999994,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.63,0.42,0.01,0.54,0.154,0.083,0.031
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.31,0.41,0.10499999999999993,0.11999999999999994,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.62,0.42,0.63,0.42,0.01,0.56,0.175,0.07,-0.005
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.31,0.41,0.08999999999999991,0.10499999999999993,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.61,0.42,0.62,0.42,0.01,0.57,0.19,0.057,-0.017
0.47,0.47,0.86,0.86,1.0,1.0,0.4189525055885315,0.41698316812515257,0.23,0.23,0.34,0.39,0.10499999999999993,0.11999999999999994,1.0,0.22,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.62,0.42,0.63,0.41,0.01,0.56,0.187,0.048,-0.011
0.48,0.48,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.38,0.35,0.11999999999999994,0.11999999999999994,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.63,0.41,0.01,0.55,0.207,0.038,0.015
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.4,0.32,0.11999999999999994,0.11999999999999994,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.63,0.41,0.63,0.42,0.01,0.54,0.213,0.03,0.064
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.4,0.32,0.11999999999999994,0.11999999999999994,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.63,0.41,0.63,0.42,0.01,0.52,0.201,0.043,0.11
0.46,0.46,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.4,0.32,0.13499999999999995,0.11999999999999994,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.64,0.41,0.63,0.42,0.01,0.51,0.193,0.092,0.123
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.39,0.33,0.11999999999999994,0.11999999999999994,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.63,0.42,0.01,0.5,0.194,0.137,0.111
0.56,0.56,1.0,1.0,0.98,0.98,0.717952172756195,0.7123189973831177,0.21,0.21,0.38,0.35,0.13499999999999995,0.13499999999999995,1.0,0.25,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.64,0.41,0.64,0.41,0.03,0.47,0.203,0.157,0.092
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.37,0.35,0.13499999999999995,0.10499999999999993,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.64,0.41,0.62,0.42,0.03,0.46,0.189,0.158,0.09
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.37,0.35,0.11999999999999994,0.08999999999999991,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.63,0.41,0.61,0.42,0.03,0.46,0.19,0.154,0.09
0.85,0.85,1.0,1.0,0.74,0.74,0.48184857845306395,0.48045353174209593,0.18,0.18,0.38,0.35,0.11999999999999994,0.08999999999999991,1.0,0.41,0.905,0.77,0.47,0.9,0.91,0.47,0.47,0.63,0.42,0.61,0.42,0.23,0.45,0.203,0.145,0.079
