face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.52,0.52,0.98,0.98,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.36,0.37,0.0749999999999999,0.08999999999999991,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.6,0.43,0.61,0.42,0.02,0.56,0.034,0.014,-0.051
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.48,0.48,0.36,0.36,0.0,0.0,1.0,0.23,0.99,0.64,0.25,0.99,0.99,0.25,0.25,0.52,0.52,0.5,0.56,0.04,0.59,0.005,0.011,-0.042
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.35,0.37,0.0749999999999999,0.0749999999999999,1.0,0.21,1.0,0.62,0.25,1.0,1.0,0.25,0.25,0.6,0.43,0.6,0.43,0.02,0.56,0.027,0.015,-0.05
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.35,0.38,0.0749999999999999,0.0749999999999999,1.0,0.22,0.995,0.62,0.25,0.99,1.0,0.25,0.25,0.6,0.43,0.6,0.43,0.02,0.57,0.051,0.009,-0.052
0.56,0.56,1.0,1.0,0.98,0.98,0.9453274416923523,0.9446825194358826,0.31,0.31,0.37,0.36,0.11999999999999994,0.13499999999999995,1.0,0.23,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.63,0.41,0.64,0.41,0.02,0.56,0.058,0.007,-0.043
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.31,0.31,0.37,0.35,0.11999999999999994,0.11999999999999994,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.63,0.41,0.63,0.41,0.02,0.55,0.055,0.007,-0.026
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.38,0.34,0.10499999999999993,0.08999999999999991,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.61,0.42,0.01,0.55,0.087,0.009,-0.009
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.39,0.33,0.10499999999999993,0.08999999999999991,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.62,0.42,0.61,0.42,0.01,0.56,0.105,0.013,0.008
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.38,0.34,0.10499999999999993,0.08999999999999991,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.62,0.42,0.61,0.43,0.01,0.57,0.129,0.019,0.014
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.38,0.34,0.08999999999999991,0.0749999999999999,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.61,0.42,0.6,0.43,0.01,0.58,0.151,0.022,0.009
