face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.33,0.39,0.05999999999999989,0.02999999999999986,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.57,0.44,0.01,0.6,0.065,-0.0,-0.036
0.51,0.51,0.94,0.94,1.0,1.0,0.16199999999999998,0.16199999999999998,0.5,0.5,0.35,0.38,0.0,0.0,1.0,0.21,0.99,0.62,0.25,1.0,0.98,0.25,0.25,0.52,0.51,0.51,0.53,0.01,0.55,0.086,0.007,-0.034
0.46,0.46,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.36,0.36,0.015000000000000013,0.0,1.0,0.22,0.995,0.62,0.25,1.0,0.99,0.25,0.25,0.56,0.45,0.55,0.45,0.01,0.57,0.029,0.007,-0.02
0.42,0.42,0.75,0.75,1.0,1.0,0.9398769545555115,0.939669291973114,0.29,0.29,0.36,0.36,0.04499999999999987,0.0749999999999999,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.58,0.43,0.6,0.43,0.01,0.56,0.067,0.01,-0.003
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.36,0.36,0.04499999999999987,0.04499999999999987,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.58,0.44,0.58,0.44,0.01,0.54,0.045,0.02,0.013
0.46,0.46,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.36,0.36,0.02999999999999986,0.015000000000000013,1.0,0.22,0.985,0.63,0.26,0.98,0.99,0.26,0.26,0.57,0.44,0.56,0.44,0.01,0.54,0.048,0.021,0.011
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.36,0.36,0.02999999999999986,0.015000000000000013,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.56,0.45,0.01,0.53,0.032,0.019,0.009
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.36,0.36,0.02999999999999986,0.015000000000000013,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.56,0.45,0.01,0.53,0.012,0.018,0.006
0.46,0.46,0.84,0.84,1.0,1.0,0.23830820202827452,0.23780317187309263,0.35,0.35,0.35,0.37,0.02999999999999986,0.02999999999999986,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.57,0.44,0.57,0.44,0.01,0.52,-0.001,0.02,0.001
0.4,0.4,0.7,0.7,1.0,1.0,0.9248602795600891,0.9244531202316284,0.31,0.31,0.35,0.37,0.04499999999999987,0.0749999999999999,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.58,0.44,0.6,0.43,0.02,0.51,-0.051,0.017,-0.005
0.41,0.41,0.72,0.72,1.0,1.0,0.48187784433364866,0.48174075365066527,0.27,0.27,0.35,0.37,0.10499999999999993,0.10499999999999993,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.62,0.42,0.62,0.42,0.02,0.49,-0.129,0.016,-0.018
0.39,0.39,0.67,0.67,1.0,1.0,0.23376641750335692,0.23330138206481932,0.35,0.35,0.35,0.36,0.11999999999999994,0.11999999999999994,1.0,0.24,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.63,0.42,0.63,0.42,0.02,0.48,-0.193,0.008,-0.026
0.36,0.36,0.6,0.6,1.0,1.0,0.21072019219398497,0.2102093356847763,0.37,0.37,0.35,0.37,0.11999999999999994,0.13499999999999995,1.0,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.63,0.41,0.64,0.41,0.03,0.47,-0.252,0.008,-0.029
0.35,0.35,0.59,0.59,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.34,0.38,0.11999999999999994,0.13499999999999995,1.0,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.63,0.41,0.64,0.41,0.03,0.46,-0.336,0.006,-0.033
0.36,0.36,0.6,0.6,1.0,1.0,0.6590612936019897,0.6479301857948303,0.25,0.25,0.34,0.38,0.13499999999999995,0.16499999999999998,1.0,0.24,0.96,0.64,0.29,0.96,0.96,0.29,0.29,0.64,0.41,0.66,0.4,0.03,0.47,-0.398,0.003,-0.039
0.56,0.56,1.0,1.0,0.98,0.98,0.9501249599456787,0.9501106548309326,0.38,0.38,0.39,0.33,0.10499999999999993,0.16499999999999998,0.75,0.24,0.95,0.65,0.28,0.95,0.95,0.28,0.28,0.62,0.42,0.66,0.4,0.03,0.48,-0.434,0.005,-0.038
0.56,0.56,1.0,1.0,0.98,0.98,0.9412163305282593,0.9411141681671142,0.38,0.38,0.4,0.33,0.11999999999999994,0.16499999999999998,0.75,0.24,0.95,0.65,0.28,0.95,0.95,0.28,0.28,0.63,0.42,0.66,0.4,0.03,0.5,-0.46,0.003,-0.033
0.56,0.56,1.0,1.0,0.98,0.98,0.9386014747619629,0.9384994912147522,0.38,0.38,0.4,0.32,0.13499999999999995,0.18,0.75,0.25,0.945,0.65,0.28,0.95,0.94,0.28,0.28,0.64,0.41,0.67,0.4,0.03,0.51,-0.466,0.003,-0.033
0.56,0.56,1.0,1.0,0.98,0.98,0.9090945529937744,0.9086783933639526,0.34,0.34,0.36,0.36,0.14999999999999997,0.195,0.75,0.25,0.94,0.65,0.29,0.94,0.94,0.29,0.29,0.65,0.41,0.68,0.39,0.03,0.52,-0.475,0.003,-0.035
0.56,0.56,1.0,1.0,0.98,0.98,0.9403027701377868,0.9402711200714111,0.37,0.37,0.39,0.33,0.18,0.20999999999999985,0.75,0.25,0.935,0.65,0.29,0.94,0.93,0.29,0.29,0.67,0.4,0.69,0.39,0.03,0.52,-0.433,0.011,-0.031
0.57,0.57,1.0,1.0,0.97,0.97,0.9492795872688293,0.9492569971084595,0.38,0.38,0.39,0.34,0.16499999999999998,0.20999999999999985,0.75,0.25,0.93,0.65,0.29,0.93,0.93,0.29,0.29,0.66,0.4,0.69,0.39,0.03,0.52,-0.415,0.019,-0.024
0.57,0.57,1.0,1.0,0.96,0.96,0.9499301719665527,0.9499012637138367,0.4,0.4,0.38,0.34,0.08999999999999991,0.14999999999999997,0.75,0.25,0.94,0.65,0.29,0.94,0.94,0.29,0.29,0.61,0.42,0.65,0.41,0.03,0.52,-0.401,0.033,-0.016
0.56,0.56,1.0,1.0,0.98,0.98,0.5293466854095459,0.5291929650306701,0.25,0.25,0.36,0.36,0.10499999999999993,0.14999999999999997,1.0,0.25,0.95,0.65,0.3,0.95,0.95,0.3,0.3,0.62,0.42,0.65,0.41,0.03,0.49,-0.386,0.051,-0.01
0.56,0.56,1.0,1.0,0.98,0.98,0.4996678638458252,0.49976454257965086,0.27,0.27,0.36,0.35,0.0749999999999999,0.10499999999999993,1.0,0.25,0.95,0.65,0.3,0.95,0.95,0.3,0.3,0.6,0.43,0.62,0.42,0.04,0.47,-0.388,0.063,0.003
0.57,0.57,1.0,1.0,0.97,0.97,0.9693451333045959,0.9693468022346496,0.43,0.43,0.44,0.28,0.0,0.015000000000000013,0.75,0.26,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.55,0.46,0.56,0.44,0.04,0.47,-0.356,0.073,0.037
0.57,0.57,1.0,1.0,0.97,0.97,0.9635363030433655,0.9635298657417297,0.44,0.44,0.45,0.27,0.0,0.0,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.5,0.54,0.52,0.52,0.04,0.48,-0.321,0.078,0.061
0.57,0.57,1.0,1.0,0.97,0.97,0.960268120765686,0.9602632927894592,0.46,0.46,0.46,0.26,0.0,0.0,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.49,0.57,0.5,0.55,0.04,0.48,-0.318,0.083,0.069
0.57,0.57,1.0,1.0,0.97,0.97,0.9010821986198425,0.9010336804389953,0.37,0.37,0.46,0.25,0.0,0.0,1.0,0.27,0.96,0.66,0.3,0.96,0.96,0.3,0.3,0.46,0.63,0.47,0.6,0.05,0.47,-0.326,0.085,0.058
0.56,0.56,1.0,1.0,0.98,0.98,0.6160734105110168,0.6153760957717895,0.27,0.27,0.45,0.27,0.0,0.0,1.0,0.28,0.97,0.67,0.31,0.97,0.97,0.31,0.31,0.46,0.62,0.48,0.6,0.06,0.48,-0.337,0.08,0.038
0.56,0.56,1.0,1.0,0.98,0.98,0.4926962065696716,0.4921949315071106,0.29,0.29,0.43,0.28,0.0,0.0,1.0,0.28,0.97,0.67,0.31,0.97,0.97,0.31,0.31,0.45,0.64,0.46,0.62,0.06,0.49,-0.332,0.074,0.019
0.56,0.56,1.0,1.0,0.98,0.98,0.4628597009181976,0.4624216365814209,0.3,0.3,0.42,0.3,0.0,0.0,1.0,0.28,0.97,0.67,0.31,0.97,0.97,0.31,0.31,0.44,0.66,0.45,0.64,0.06,0.5,-0.325,0.067,-0.002
0.56,0.56,1.0,1.0,0.98,0.98,0.44225515007972716,0.4416510272026062,0.3,0.3,0.4,0.32,0.0,0.0,1.0,0.28,0.975,0.68,0.31,0.97,0.98,0.31,0.31,0.44,0.66,0.46,0.63,0.06,0.52,-0.311,0.061,-0.02
0.55,0.55,1.0,1.0,0.98,0.98,0.4283177363872528,0.4267637538909912,0.3,0.3,0.37,0.34,0.0,0.0,1.0,0.28,0.975,0.67,0.31,0.97,0.98,0.31,0.31,0.45,0.64,0.47,0.61,0.06,0.54,-0.317,0.054,-0.039
0.55,0.55,1.0,1.0,0.98,0.98,0.4432157981395721,0.44177104115486143,0.29,0.29,0.35,0.36,0.0,0.0,1.0,0.28,0.97,0.67,0.31,0.97,0.97,0.31,0.31,0.48,0.6,0.48,0.58,0.06,0.54,-0.331,0.043,-0.05
0.57,0.57,1.0,1.0,0.97,0.97,0.48018709897994993,0.4777090060710907,0.26,0.26,0.33,0.39,0.0,0.0,1.0,0.27,0.97,0.67,0.3,0.97,0.97,0.3,0.3,0.54,0.48,0.54,0.47,0.05,0.55,-0.338,0.034,-0.057
0.57,0.57,1.0,1.0,0.97,0.97,0.91946772813797,0.9187860298156738,0.38,0.38,0.31,0.41,0.0,0.0,0.75,0.27,0.96,0.66,0.3,0.96,0.96,0.3,0.3,0.54,0.47,0.54,0.46,0.04,0.55,-0.348,0.024,-0.064
0.61,0.61,1.0,1.0,0.94,0.94,0.9038691926002502,0.9022499132156372,0.39,0.39,0.29,0.43,0.0,0.0,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.54,0.47,0.55,0.46,0.04,0.59,-0.341,0.017,-0.068
0.59,0.59,1.0,1.0,0.96,0.96,0.4972476768493652,0.4984808373451233,0.24,0.24,0.28,0.43,0.02999999999999986,0.02999999999999986,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.57,0.44,0.57,0.44,0.03,0.59,-0.342,0.01,-0.079
0.58,0.58,1.0,1.0,0.96,0.96,0.4458829867839813,0.44293264627456663,0.26,0.26,0.29,0.43,0.04499999999999987,0.04499999999999987,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.58,0.44,0.58,0.44,0.03,0.59,-0.343,0.008,-0.081
0.57,0.57,1.0,1.0,0.96,0.96,0.36064950704574583,0.35707141041755674,0.28,0.28,0.29,0.43,0.05999999999999989,0.05999999999999989,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.59,0.43,0.59,0.43,0.03,0.59,-0.336,0.004,-0.087
0.57,0.57,1.0,1.0,0.97,0.97,0.3552346038818359,0.35204355001449583,0.29,0.29,0.28,0.43,0.05999999999999989,0.05999999999999989,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.59,0.43,0.59,0.43,0.03,0.6,-0.331,-0.001,-0.094
0.57,0.57,1.0,1.0,0.96,0.96,0.384758483171463,0.3795726704597473,0.28,0.28,0.25,0.46,0.05999999999999989,0.05999999999999989,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.59,0.43,0.59,0.43,0.03,0.63,-0.315,-0.01,-0.104
0.57,0.57,1.0,1.0,0.96,0.96,0.3925491380691528,0.38671515464782713,0.28,0.28,0.23,0.48,0.015000000000000013,0.015000000000000013,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.56,0.44,0.56,0.45,0.03,0.68,-0.314,-0.019,-0.117
0.57,0.57,1.0,1.0,0.97,0.97,0.3610285925865173,0.3453925061225891,0.28,0.28,0.33,0.38,0.015000000000000013,0.015000000000000013,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.56,0.45,0.56,0.45,0.03,0.77,-0.322,-0.028,-0.135
0.57,0.57,1.0,1.0,0.97,0.97,0.31945122361183165,0.30643136382102965,0.3,0.3,0.35,0.37,0.0,0.0,0.75,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.53,0.49,0.52,0.5,0.03,0.9,-0.334,-0.038,-0.157
0.57,0.57,1.0,1.0,0.97,0.97,0.3203845727443695,0.3048661756515503,0.28,0.28,0.44,0.28,0.0,0.0,0.75,0.27,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.51,0.52,0.5,0.54,0.04,1.0,-0.33,-0.049,-0.181
0.57,0.57,1.0,1.0,0.97,0.97,0.3000477063655853,0.2903782534599304,0.29,0.29,0.46,0.26,0.0,0.0,0.75,0.27,0.955,0.66,0.3,0.95,0.96,0.3,0.3,0.52,0.51,0.51,0.53,0.04,1.0,-0.335,-0.055,-0.189
0.6,0.6,1.0,1.0,0.95,0.95,0.9447027254104614,0.94410071849823,0.4,0.4,0.2,0.52,0.0,0.0,0.75,0.27,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.48,0.58,0.49,0.57,0.04,1.0,-0.338,-0.047,-0.184
0.61,0.61,1.0,1.0,0.94,0.94,0.944324414730072,0.9442189145088196,0.41,0.41,0.21,0.52,0.0,0.0,0.75,0.27,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.48,0.58,0.49,0.56,0.04,0.88,-0.334,-0.039,-0.167
0.62,0.62,1.0,1.0,0.93,0.93,0.9436082053184509,0.9435151028633117,0.41,0.41,0.23,0.5,0.0,0.0,0.75,0.27,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.47,0.61,0.48,0.59,0.03,0.85,-0.324,-0.034,-0.147
