face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.41,0.41,0.35,0.37,0.0,0.0,1.0,0.24,0.99,0.64,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.69,-0.014,0.011,-0.054
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.43,0.43,0.37,0.36,0.0,0.0,1.0,0.31,1.0,0.69,0.28,1.0,1.0,0.28,0.28,0.31,0.92,0.31,0.92,0.05,0.66,-0.0,0.049,-0.024
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.39,0.33,0.0,0.0,1.0,0.25,0.99,0.65,0.27,0.99,0.99,0.27,0.27,0.31,0.92,0.31,0.92,0.03,0.6,-0.038,0.041,-0.011
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.39,0.34,0.0,0.0,1.0,0.24,0.99,0.64,0.28,0.99,0.99,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.59,0.025,0.053,0.003
0.57,0.57,1.0,1.0,0.96,0.96,0.8002711343765259,0.8002296495437622,0.18,0.18,0.4,0.33,0.0,0.0,1.0,0.26,0.97,0.66,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.6,0.048,0.053,0.009
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.31,0.31,0.41,0.31,0.0,0.0,1.0,0.25,0.97,0.65,0.27,0.97,0.97,0.27,0.27,0.31,0.92,0.31,0.92,0.02,0.6,0.05,0.052,0.026
0.42,0.42,0.74,0.74,1.0,1.0,0.16199999999999998,0.16199999999999998,0.3,0.3,0.43,0.29,0.0,0.0,1.0,0.24,0.98,0.64,0.28,0.98,0.98,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.6,0.081,0.074,0.054
0.39,0.39,0.69,0.69,1.0,1.0,0.16199999999999998,0.16199999999999998,0.28,0.28,0.44,0.28,0.0,0.0,0.75,0.23,0.98,0.64,0.3,0.98,0.98,0.3,0.3,0.31,0.92,0.31,0.92,0.02,0.59,0.109,0.086,0.069
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.27,0.27,0.46,0.27,0.0,0.0,0.75,0.23,0.98,0.64,0.3,0.98,0.98,0.3,0.3,0.31,0.92,0.31,0.92,0.02,0.58,0.155,0.091,0.083
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.25,0.25,0.47,0.25,0.0,0.0,0.75,0.24,0.97,0.64,0.31,0.97,0.97,0.31,0.31,0.31,0.92,0.31,0.92,0.02,0.56,0.179,0.093,0.1
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.25,0.25,0.51,0.21,0.0,0.0,0.75,0.24,0.97,0.64,0.32,0.97,0.97,0.32,0.32,0.31,0.92,0.31,0.92,0.02,0.52,0.19,0.093,0.131
0.6,0.6,1.0,1.0,0.94,0.94,0.6628710436820984,0.6626260685920715,0.14,0.14,0.5,0.23,0.0,0.0,0.5,0.33,0.865,0.71,0.51,0.88,0.85,0.51,0.51,0.38,0.78,0.38,0.77,0.02,0.43,0.189,0.092,0.161
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.26,0.26,0.59,0.13,0.0,0.0,0.5,0.34,0.84,0.72,0.56,0.85,0.83,0.56,0.56,0.31,0.92,0.31,0.92,0.03,0.29,0.183,0.09,0.201
