face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.34,0.38,0.08999999999999991,0.0749999999999999,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.61,0.42,0.6,0.43,0.01,0.56,0.125,0.023,-0.044
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.34,0.38,0.08999999999999991,0.0749999999999999,1.0,0.22,0.985,0.63,0.26,0.98,0.99,0.26,0.26,0.61,0.42,0.6,0.43,0.01,0.56,0.139,0.026,-0.047
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.36,0.36,0.0,0.0,1.0,0.24,0.985,0.64,0.25,0.98,0.99,0.25,0.25,0.55,0.46,0.54,0.48,0.02,0.62,0.114,0.033,-0.027
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.37,0.35,0.0749999999999999,0.05999999999999989,1.0,0.23,0.985,0.64,0.26,0.98,0.99,0.26,0.26,0.6,0.43,0.59,0.43,0.02,0.55,0.124,0.046,-0.018
0.57,0.57,1.0,1.0,0.97,0.97,0.18864194631576536,0.18712044835090635,0.29,0.29,0.39,0.33,0.08999999999999991,0.08999999999999991,1.0,0.26,0.95,0.66,0.3,0.95,0.95,0.3,0.3,0.61,0.42,0.61,0.42,0.02,0.52,0.13,0.052,-0.002
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.4,0.32,0.08999999999999991,0.0749999999999999,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.61,0.42,0.6,0.43,0.02,0.51,0.139,0.064,0.011
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.38,0.34,0.0749999999999999,0.0749999999999999,1.0,0.23,0.975,0.64,0.27,0.97,0.98,0.27,0.27,0.6,0.43,0.6,0.43,0.02,0.51,0.137,0.062,0.009
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.37,0.35,0.0749999999999999,0.0749999999999999,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.6,0.43,0.01,0.51,0.142,0.053,-0.003
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.34,0.38,0.0749999999999999,0.0749999999999999,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.6,0.43,0.01,0.52,0.148,0.029,-0.025
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.32,0.4,0.0749999999999999,0.08999999999999991,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.61,0.42,0.01,0.54,0.149,0.007,-0.037
