start livelink
[0.193, 0.017, -0.008]
[0.192, 0.017, -0.009]
[0.192, 0.017, -0.01]
[0.192, 0.016, -0.01]
[0.192, 0.016, -0.01]
[0.192, 0.016, -0.01]
[0.192, 0.016, -0.009]
[0.192, 0.016, -0.009]
[0.192, 0.016, -0.008]
[0.193, 0.017, -0.007]
[0.194, 0.017, -0.006]
[0.194, 0.018, -0.005]
[0.194, 0.018, -0.003]
[0.193, 0.019, -0.001]
[0.193, 0.019, 0.0]
[0.194, 0.019, 0.002]
[0.195, 0.02, 0.004]
[0.195, 0.02, 0.007]
[0.196, 0.02, 0.011]
[0.196, 0.02, 0.015]
[0.195, 0.021, 0.018]
[0.193, 0.023, 0.021]
[0.19, 0.026, 0.025]
[0.187, 0.028, 0.029]
[0.181, 0.033, 0.038]
[0.181, 0.033, 0.038]
[0.18, 0.035, 0.044]
[0.179, 0.037, 0.049]
[0.178, 0.039, 0.052]
[0.179, 0.04, 0.055]
[0.179, 0.042, 0.055]
[0.178, 0.043, 0.054]
[0.179, 0.045, 0.05]
[0.179, 0.045, 0.05]
[0.179, 0.045, 0.048]
[0.18, 0.046, 0.047]
[0.18, 0.048, 0.046]
[0.18, 0.048, 0.046]
[0.18, 0.048, 0.045]
[0.178, 0.048, 0.044]
[0.177, 0.048, 0.043]
[0.175, 0.047, 0.042]
[0.173, 0.047, 0.042]
[0.17, 0.046, 0.041]
[0.166, 0.046, 0.041]
[0.162, 0.046, 0.039]
[0.158, 0.045, 0.037]
[0.154, 0.045, 0.034]
[0.151, 0.044, 0.032]
[0.149, 0.044, 0.03]
[0.147, 0.043, 0.029]
[0.147, 0.042, 0.026]
[0.147, 0.042, 0.026]
[0.146, 0.042, 0.024]
[0.146, 0.041, 0.023]
[0.145, 0.041, 0.023]
[0.143, 0.04, 0.022]
[0.143, 0.04, 0.022]
[0.142, 0.039, 0.021]
[0.142, 0.038, 0.019]
[0.142, 0.038, 0.019]
[0.142, 0.038, 0.018]
[0.141, 0.038, 0.018]
[0.14, 0.037, 0.017]
[0.137, 0.036, 0.017]
[0.137, 0.036, 0.017]
[0.136, 0.036, 0.017]
[0.136, 0.035, 0.017]
[0.136, 0.035, 0.017]
[0.136, 0.034, 0.017]
[0.135, 0.033, 0.017]
[0.135, 0.033, 0.017]
[0.134, 0.032, 0.017]
[0.133, 0.031, 0.017]
[0.133, 0.031, 0.017]
[0.132, 0.03, 0.017]
[0.132, 0.03, 0.017]
[0.131, 0.03, 0.016]
[0.131, 0.029, 0.016]
[0.131, 0.029, 0.016]
[0.13, 0.029, 0.016]
[0.131, 0.029, 0.016]
[0.132, 0.029, 0.016]
[0.134, 0.028, 0.015]
[0.135, 0.028, 0.016]
[0.136, 0.028, 0.017]
[0.137, 0.027, 0.019]
[0.137, 0.026, 0.021]
[0.139, 0.026, 0.022]
[0.14, 0.025, 0.022]
[0.141, 0.025, 0.022]
[0.143, 0.026, 0.022]
[0.144, 0.026, 0.021]
[0.144, 0.025, 0.021]
[0.145, 0.025, 0.02]
[0.147, 0.024, 0.02]
[0.149, 0.024, 0.02]
[0.151, 0.023, 0.019]
[0.154, 0.022, 0.019]
[0.155, 0.022, 0.019]
[0.156, 0.021, 0.019]
[0.157, 0.021, 0.019]
[0.158, 0.02, 0.019]
[0.158, 0.02, 0.019]
[0.156, 0.018, 0.018]
[0.156, 0.018, 0.018]
[0.155, 0.018, 0.018]
[0.154, 0.017, 0.017]
[0.153, 0.017, 0.016]
[0.152, 0.016, 0.015]
[0.152, 0.015, 0.014]
[0.152, 0.015, 0.012]
[0.152, 0.014, 0.01]
[0.153, 0.013, 0.008]
[0.154, 0.012, 0.006]
[0.156, 0.011, 0.003]
[0.156, 0.011, 0.003]
[0.155, 0.01, 0.002]
[0.156, 0.009, 0.001]
[0.156, 0.008, -0.001]
[0.156, 0.008, -0.001]
[0.157, 0.007, -0.002]
[0.157, 0.006, -0.003]
[0.156, 0.005, -0.004]
[0.154, 0.005, -0.004]
[0.151, 0.005, -0.004]
[0.148, 0.004, -0.003]
[0.146, 0.004, -0.003]
[0.144, 0.004, -0.002]
[0.144, 0.004, -0.002]
[0.144, 0.003, -0.002]
[0.144, 0.003, -0.002]
[0.145, 0.003, -0.002]
[0.145, 0.002, -0.002]
[0.145, 0.002, -0.002]
[0.145, 0.001, -0.001]
[0.146, 0.001, -0.0]
[0.148, 0.001, 0.001]
[0.149, 0.001, 0.003]
[0.15, 0.0, 0.004]
[0.151, 0.001, 0.004]
[0.152, 0.001, 0.005]
[0.152, 0.001, 0.005]
[0.152, 0.001, 0.005]
[0.152, 0.002, 0.005]
[0.151, 0.002, 0.005]
[0.151, 0.002, 0.006]
[0.151, 0.003, 0.007]
[0.15, 0.003, 0.008]
[0.151, 0.003, 0.01]
[0.151, 0.002, 0.011]
[0.151, 0.002, 0.013]
[0.151, 0.002, 0.015]
[0.15, 0.002, 0.017]
[0.15, 0.003, 0.019]
[0.15, 0.003, 0.023]
[0.151, 0.003, 0.026]
[0.151, 0.003, 0.03]
[0.151, 0.003, 0.034]
[0.149, 0.005, 0.041]
[0.147, 0.006, 0.046]
[0.147, 0.008, 0.05]
[0.147, 0.01, 0.053]
[0.146, 0.012, 0.057]
[0.147, 0.013, 0.061]
[0.148, 0.015, 0.065]
[0.149, 0.017, 0.07]
[0.15, 0.018, 0.074]
[0.151, 0.02, 0.079]
[0.152, 0.021, 0.084]
[0.154, 0.023, 0.09]
[0.157, 0.025, 0.095]
[0.16, 0.027, 0.099]
[0.165, 0.029, 0.103]
[0.169, 0.031, 0.108]
[0.172, 0.033, 0.113]
[0.175, 0.034, 0.117]
[0.178, 0.036, 0.122]
[0.179, 0.038, 0.127]
[0.181, 0.04, 0.132]
[0.183, 0.041, 0.138]
[0.184, 0.041, 0.145]
[0.186, 0.041, 0.152]
[0.188, 0.041, 0.159]
[0.191, 0.041, 0.167]
[0.192, 0.041, 0.175]
[0.192, 0.042, 0.185]
[0.192, 0.042, 0.196]
[0.193, 0.043, 0.207]
[0.191, 0.045, 0.218]
[0.19, 0.046, 0.224]
[0.192, 0.048, 0.229]
[0.199, 0.049, 0.235]
[0.205, 0.05, 0.24]
[0.21, 0.052, 0.246]
[0.212, 0.053, 0.25]
[0.213, 0.054, 0.254]
[0.212, 0.056, 0.256]
[0.211, 0.059, 0.257]
[0.211, 0.062, 0.257]
[0.21, 0.064, 0.257]
[0.209, 0.066, 0.257]
[0.21, 0.067, 0.256]
[0.211, 0.067, 0.254]
[0.211, 0.068, 0.251]
[0.211, 0.068, 0.248]
[0.21, 0.067, 0.246]
[0.208, 0.066, 0.244]
[0.207, 0.065, 0.242]
[0.207, 0.064, 0.24]
[0.209, 0.063, 0.238]
[0.21, 0.062, 0.236]
[0.211, 0.06, 0.234]
[0.211, 0.059, 0.232]
[0.211, 0.058, 0.229]
[0.21, 0.058, 0.227]
[0.208, 0.057, 0.224]
[0.207, 0.056, 0.221]
[0.206, 0.056, 0.219]
[0.206, 0.056, 0.217]
[0.205, 0.055, 0.215]
[0.204, 0.055, 0.212]
[0.203, 0.054, 0.208]
[0.201, 0.053, 0.204]
[0.201, 0.053, 0.2]
[0.201, 0.053, 0.196]
[0.199, 0.053, 0.191]
[0.197, 0.053, 0.184]
[0.194, 0.053, 0.178]
[0.191, 0.052, 0.172]
[0.19, 0.052, 0.166]
[0.189, 0.051, 0.159]
[0.188, 0.05, 0.151]
[0.187, 0.049, 0.141]
[0.181, 0.048, 0.121]
[0.181, 0.048, 0.121]
[0.178, 0.048, 0.112]
[0.174, 0.048, 0.102]
[0.165, 0.047, 0.084]
[0.165, 0.047, 0.084]
[0.162, 0.046, 0.074]
[0.159, 0.044, 0.066]
[0.155, 0.041, 0.05]
[0.155, 0.041, 0.05]
[0.154, 0.039, 0.041]
[0.152, 0.038, 0.032]
[0.152, 0.036, 0.022]
[0.149, 0.035, 0.011]
[0.146, 0.034, -0.002]
[0.141, 0.033, -0.014]
[0.135, 0.033, -0.027]
[0.129, 0.032, -0.04]
[0.126, 0.032, -0.052]
[0.126, 0.03, -0.065]
[0.125, 0.029, -0.075]
[0.125, 0.028, -0.084]
[0.126, 0.027, -0.091]
[0.127, 0.026, -0.097]
[0.128, 0.024, -0.102]
[0.13, 0.022, -0.106]
[0.13, 0.021, -0.11]
[0.13, 0.019, -0.114]
[0.131, 0.017, -0.117]
[0.131, 0.016, -0.12]
[0.133, 0.014, -0.121]
[0.134, 0.013, -0.122]
[0.134, 0.011, -0.122]
[0.132, 0.01, -0.123]
[0.129, 0.008, -0.126]
[0.125, 0.007, -0.129]
[0.121, 0.004, -0.133]
[0.121, 0.004, -0.133]
[0.121, 0.003, -0.134]
[0.122, 0.002, -0.135]
[0.127, -0.0, -0.139]
[0.127, -0.0, -0.139]
[0.13, -0.001, -0.141]
[0.135, -0.002, -0.143]
[0.139, -0.002, -0.145]
[0.143, -0.003, -0.147]
[0.145, -0.004, -0.15]
[0.147, -0.004, -0.153]
[0.148, -0.005, -0.156]
[0.148, -0.005, -0.159]
[0.149, -0.006, -0.161]
[0.149, -0.006, -0.163]
[0.15, -0.007, -0.166]
[0.151, -0.007, -0.167]
[0.152, -0.007, -0.17]
[0.152, -0.008, -0.172]
[0.153, -0.008, -0.174]
[0.154, -0.007, -0.175]
[0.158, -0.006, -0.179]
[0.158, -0.006, -0.179]
[0.159, -0.005, -0.18]
[0.159, -0.004, -0.181]
[0.159, -0.004, -0.18]
[0.159, -0.004, -0.177]
[0.161, -0.004, -0.175]
[0.162, -0.004, -0.174]
[0.163, -0.005, -0.174]
[0.163, -0.005, -0.175]
[0.164, -0.005, -0.177]
[0.166, -0.004, -0.179]
[0.168, -0.002, -0.182]
[0.169, -0.001, -0.188]
[0.171, -0.0, -0.195]
[0.171, 0.0, -0.204]
[0.17, 0.001, -0.213]
[0.167, 0.001, -0.222]
[0.164, 0.002, -0.23]
[0.161, 0.002, -0.238]
[0.161, 0.002, -0.243]
[0.163, 0.001, -0.246]
[0.166, 0.001, -0.248]
[0.169, -0.0, -0.248]
[0.171, -0.001, -0.248]
[0.17, -0.001, -0.249]
[0.172, -0.0, -0.247]
[0.172, -0.0, -0.247]
[0.172, 0.0, -0.244]
[0.172, 0.0, -0.244]
[0.171, 0.001, -0.243]
[0.171, 0.001, -0.243]
[0.17, 0.001, -0.243]
[0.169, 0.001, -0.243]
[0.168, 0.002, -0.241]
[0.168, 0.002, -0.239]
[0.167, 0.002, -0.236]
[0.168, 0.003, -0.233]
[0.17, 0.003, -0.229]
[0.172, 0.004, -0.226]
[0.175, 0.004, -0.222]
[0.175, 0.005, -0.219]
