face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.35,0.37,0.05999999999999989,0.05999999999999989,1.0,0.21,0.99,0.62,0.24,0.99,0.99,0.24,0.24,0.59,0.43,0.59,0.43,0.01,0.62,0.219,-0.001,-0.1
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.35,0.38,0.0,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.55,0.45,0.53,0.49,0.01,0.57,0.204,-0.005,-0.084
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.23,0.23,0.35,0.38,0.0,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.55,0.46,0.54,0.47,0.01,0.6,0.232,0.001,0.04
0.53,0.53,1.0,1.0,1.0,1.0,0.16199999999999998,0.16199999999999998,0.3,0.3,0.34,0.38,0.0,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.37,0.8,0.37,0.79,0.01,0.64,0.222,0.004,0.008
0.53,0.53,0.99,0.99,1.0,1.0,0.16199999999999998,0.16199999999999998,0.29,0.29,0.35,0.37,0.0,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.66,0.206,0.008,-0.002
0.57,0.57,1.0,1.0,0.96,0.96,0.4028803813457489,0.40268472909927366,0.15,0.15,0.36,0.37,0.0,0.0,1.0,0.26,0.96,0.66,0.28,0.96,0.96,0.28,0.28,0.32,0.9,0.34,0.85,0.02,0.7,0.202,0.014,-0.004
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.26,0.26,0.37,0.35,0.0,0.0,1.0,0.24,0.97,0.65,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.71,0.209,0.023,-0.013
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.27,0.27,0.37,0.35,0.0,0.0,1.0,0.24,0.97,0.64,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.71,0.189,0.028,-0.008
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.27,0.27,0.38,0.35,0.0,0.0,0.75,0.24,0.97,0.64,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.7,0.175,0.039,-0.005
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.26,0.26,0.38,0.34,0.0,0.0,0.75,0.24,0.97,0.64,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.67,0.167,0.043,0.022
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.26,0.26,0.38,0.34,0.0,0.0,0.75,0.24,0.97,0.64,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.65,0.183,0.047,0.035
0.62,0.62,1.0,1.0,0.93,0.93,0.18061214268207548,0.18009221136569975,0.25,0.25,0.39,0.33,0.0,0.0,0.75,0.24,0.96,0.64,0.29,0.96,0.96,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.58,0.171,0.052,0.044
0.64,0.64,1.0,1.0,0.91,0.91,0.19102455258369444,0.19030323207378386,0.25,0.25,0.39,0.34,0.0,0.0,0.75,0.25,0.955,0.65,0.31,0.96,0.95,0.31,0.31,0.31,0.92,0.31,0.92,0.02,0.55,0.168,0.055,0.051
0.64,0.64,1.0,1.0,0.91,0.91,0.19566085517406462,0.19499350666999815,0.25,0.25,0.38,0.35,0.0,0.0,0.5,0.25,0.955,0.65,0.31,0.96,0.95,0.31,0.31,0.31,0.92,0.31,0.92,0.02,0.54,0.126,0.057,0.055
0.61,0.61,1.0,1.0,0.93,0.93,0.22244530498981474,0.22217830598354338,0.25,0.25,0.36,0.36,0.0,0.0,0.5,0.28,0.9,0.68,0.35,0.91,0.89,0.35,0.35,0.34,0.87,0.35,0.84,0.02,0.5,0.149,0.038,0.037
0.65,0.65,1.0,1.0,0.9,0.9,0.16199999999999998,0.16199999999999998,0.23,0.23,0.32,0.4,0.015000000000000013,0.0749999999999999,0.25,0.36,0.42000000000000004,0.73,0.56,0.43,0.41000000000000003,0.56,0.56,0.56,0.44,0.6,0.43,0.05,0.7,0.201,0.026,0.02
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.21,0.21,0.28,0.44,0.015000000000000013,0.0749999999999999,0.25,0.34,0.405,0.72,0.56,0.4,0.41000000000000003,0.56,0.56,0.56,0.44,0.6,0.43,0.07,1.0,0.234,0.02,-0.02
0.64,0.64,1.0,1.0,0.91,0.91,0.16199999999999998,0.16199999999999998,0.21,0.21,0.26,0.46,0.02999999999999986,0.08999999999999991,0.25,0.33,0.395,0.71,0.56,0.39,0.4,0.56,0.56,0.57,0.44,0.61,0.42,0.07,1.0,0.214,0.012,-0.047
0.64,0.64,1.0,1.0,0.91,0.91,0.16199999999999998,0.16199999999999998,0.2,0.2,0.25,0.48,0.04499999999999987,0.11999999999999994,0.25,0.33,0.395,0.71,0.56,0.39,0.4,0.56,0.56,0.58,0.44,0.63,0.41,0.07,1.0,0.229,-0.002,-0.063
0.64,0.64,1.0,1.0,0.91,0.91,0.1950812745094299,0.19405059099197386,0.2,0.2,0.24,0.48,0.04499999999999987,0.11999999999999994,0.5,0.33,0.4,0.71,0.56,0.39,0.41000000000000003,0.56,0.56,0.58,0.44,0.63,0.42,0.07,1.0,0.225,-0.003,-0.08
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.2,0.2,0.26,0.46,0.0,0.0749999999999999,0.5,0.33,0.41500000000000004,0.71,0.56,0.41000000000000003,0.42000000000000004,0.56,0.56,0.55,0.45,0.6,0.43,0.07,1.0,0.21,-0.004,-0.08
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.21,0.21,0.31,0.41,0.0,0.08999999999999991,0.5,0.33,0.45,0.71,0.56,0.45,0.45,0.56,0.56,0.55,0.45,0.61,0.42,0.07,1.0,0.183,0.0,-0.052
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.2,0.2,0.39,0.33,0.02999999999999986,0.08999999999999991,0.5,0.33,0.5,0.71,0.56,0.5,0.5,0.56,0.56,0.57,0.44,0.61,0.42,0.07,1.0,0.171,0.02,0.006
0.62,0.62,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.22,0.22,0.48,0.24,0.0,0.0,0.5,0.34,0.495,0.71,0.56,0.51,0.48,0.56,0.56,0.48,0.58,0.49,0.57,0.07,0.66,0.136,0.053,0.073
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.24,0.24,0.52,0.2,0.0,0.0,0.25,0.36,0.46499999999999997,0.73,0.56,0.5,0.43,0.56,0.56,0.52,0.51,0.53,0.49,0.07,0.29,0.052,0.082,0.136
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.26,0.26,0.52,0.2,0.0,0.0,0.25,0.36,0.46499999999999997,0.73,0.56,0.5,0.43,0.56,0.56,0.48,0.59,0.49,0.57,0.06,0.22,0.015,0.098,0.167
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.27,0.27,0.52,0.21,0.0,0.0,0.25,0.36,0.48,0.73,0.56,0.51,0.45,0.56,0.56,0.41,0.71,0.42,0.69,0.06,0.29,-0.013,0.102,0.159
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.26,0.26,0.45,0.27,0.0,0.0,0.25,0.36,0.485,0.74,0.56,0.51,0.45999999999999996,0.56,0.56,0.45,0.65,0.47,0.61,0.06,0.63,-0.011,0.096,0.144
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.27,0.27,0.31,0.41,0.0,0.0,0.5,0.36,0.49,0.73,0.56,0.5,0.48,0.56,0.56,0.43,0.67,0.47,0.6,0.05,1.0,0.012,0.077,0.041
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.27,0.27,0.19,0.53,0.0,0.0,0.5,0.36,0.52,0.73,0.56,0.52,0.52,0.56,0.56,0.41,0.72,0.46,0.63,0.05,1.0,0.049,0.051,-0.072
