start livelink
[0.181, 0.026, 0.145]
[0.182, 0.026, 0.146]
[0.183, 0.025, 0.149]
[0.184, 0.025, 0.151]
[0.185, 0.025, 0.154]
[0.185, 0.025, 0.157]
[0.186, 0.025, 0.161]
[0.187, 0.025, 0.164]
[0.187, 0.025, 0.167]
[0.188, 0.025, 0.169]
[0.189, 0.025, 0.171]
[0.189, 0.025, 0.173]
[0.188, 0.025, 0.174]
[0.187, 0.025, 0.175]
[0.186, 0.024, 0.175]
[0.184, 0.024, 0.175]
[0.183, 0.024, 0.175]
[0.182, 0.024, 0.175]
[0.182, 0.024, 0.176]
[0.183, 0.024, 0.177]
[0.185, 0.024, 0.178]
[0.186, 0.023, 0.18]
[0.187, 0.023, 0.181]
[0.187, 0.022, 0.183]
[0.187, 0.022, 0.184]
[0.187, 0.021, 0.186]
[0.187, 0.021, 0.188]
[0.188, 0.02, 0.19]
[0.188, 0.019, 0.192]
[0.188, 0.019, 0.194]
[0.187, 0.019, 0.196]
[0.187, 0.019, 0.196]
[0.186, 0.019, 0.196]
[0.186, 0.019, 0.196]
[0.186, 0.019, 0.196]
[0.186, 0.019, 0.196]
[0.186, 0.019, 0.196]
[0.186, 0.018, 0.196]
[0.187, 0.018, 0.195]
[0.187, 0.018, 0.195]
[0.188, 0.017, 0.194]
[0.188, 0.017, 0.192]
[0.189, 0.016, 0.189]
[0.188, 0.016, 0.186]
[0.187, 0.015, 0.182]
[0.185, 0.014, 0.177]
[0.182, 0.014, 0.169]
[0.179, 0.014, 0.159]
[0.175, 0.014, 0.148]
[0.179, 0.014, 0.137]
[0.181, 0.014, 0.127]
[0.18, 0.014, 0.118]
[0.179, 0.014, 0.106]
[0.177, 0.014, 0.091]
[0.172, 0.013, 0.075]
[0.166, 0.013, 0.061]
[0.158, 0.013, 0.049]
[0.154, 0.013, 0.041]
[0.15, 0.012, 0.033]
[0.147, 0.011, 0.026]
[0.145, 0.009, 0.02]
[0.143, 0.008, 0.014]
[0.143, 0.006, 0.008]
[0.143, 0.004, 0.003]
[0.143, 0.003, -0.001]
[0.141, 0.002, -0.006]
[0.139, 0.0, -0.011]
[0.135, -0.004, -0.015]
[0.123, -0.008, -0.016]
[0.11, -0.011, -0.016]
[0.1, -0.013, -0.017]
[0.092, -0.014, -0.019]
[0.093, -0.014, -0.024]
[0.094, -0.014, -0.028]
[0.094, -0.015, -0.031]
[0.093, -0.016, -0.032]
[0.089, -0.016, -0.032]
[0.086, -0.017, -0.03]
[0.085, -0.018, -0.028]
[0.085, -0.018, -0.026]
[0.085, -0.019, -0.024]
[0.084, -0.019, -0.022]
[0.083, -0.02, -0.019]
[0.081, -0.02, -0.017]
[0.079, -0.02, -0.015]
[0.077, -0.02, -0.012]
[0.076, -0.02, -0.009]
[0.073, -0.019, -0.007]
[0.073, -0.018, -0.005]
[0.074, -0.017, -0.004]
[0.073, -0.017, -0.004]
[0.074, -0.016, -0.002]
[0.074, -0.015, -0.0]
[0.075, -0.016, 0.005]
[0.075, -0.016, 0.005]
[0.076, -0.016, 0.008]
[0.078, -0.016, 0.013]
[0.079, -0.017, 0.017]
[0.083, -0.017, 0.022]
[0.086, -0.017, 0.025]
[0.088, -0.016, 0.027]
[0.09, -0.016, 0.028]
[0.091, -0.017, 0.029]
[0.092, -0.017, 0.029]
[0.095, -0.018, 0.03]
[0.095, -0.018, 0.03]
[0.096, -0.018, 0.03]
[0.097, -0.018, 0.03]
[0.097, -0.017, 0.03]
[0.099, -0.018, 0.03]
[0.101, -0.018, 0.031]
[0.108, -0.019, 0.032]
[0.112, -0.019, 0.033]
[0.111, -0.018, 0.033]
[0.111, -0.017, 0.032]
[0.111, -0.016, 0.031]
[0.117, -0.016, 0.031]
