face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.49,0.49,0.91,0.91,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.33,0.39,0.05999999999999989,0.02999999999999986,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.57,0.44,0.01,0.57,-0.124,-0.01,-0.054
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.33,0.39,0.05999999999999989,0.0,1.0,0.23,1.0,0.64,0.26,1.0,1.0,0.26,0.26,0.59,0.43,0.55,0.45,0.02,0.58,-0.132,-0.009,-0.069
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.33,0.39,0.0749999999999999,0.0,1.0,0.23,1.0,0.63,0.26,1.0,1.0,0.26,0.26,0.6,0.43,0.55,0.45,0.02,0.57,-0.115,-0.007,-0.049
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.33,0.39,0.0749999999999999,0.0,1.0,0.22,1.0,0.63,0.26,1.0,1.0,0.26,0.26,0.6,0.43,0.55,0.45,0.02,0.57,-0.096,-0.008,-0.034
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.34,0.38,0.0749999999999999,0.04499999999999987,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.58,0.44,0.02,0.55,-0.083,0.0,-0.03
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.34,0.38,0.05999999999999989,0.04499999999999987,1.0,0.23,0.985,0.64,0.27,0.98,0.99,0.27,0.27,0.59,0.43,0.58,0.44,0.02,0.55,-0.095,0.005,-0.021
0.49,0.49,0.9,0.9,1.0,1.0,0.5727057862281799,0.571167151927948,0.3,0.3,0.35,0.37,0.05999999999999989,0.05999999999999989,1.0,0.24,0.98,0.64,0.28,0.98,0.98,0.28,0.28,0.59,0.43,0.59,0.43,0.02,0.53,-0.092,0.015,-0.023
0.56,0.56,1.0,1.0,0.98,0.98,0.4007724034786224,0.4001835989952087,0.26,0.26,0.35,0.37,0.0749999999999999,0.08999999999999991,1.0,0.26,0.97,0.66,0.29,0.97,0.97,0.29,0.29,0.6,0.43,0.61,0.42,0.03,0.53,-0.105,0.017,-0.023
0.49,0.49,0.91,0.91,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.34,0.38,0.05999999999999989,0.04499999999999987,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.59,0.43,0.58,0.44,0.02,0.53,-0.115,0.02,0.0
0.5,0.5,0.94,0.94,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.34,0.38,0.05999999999999989,0.02999999999999986,1.0,0.23,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.59,0.43,0.57,0.44,0.02,0.55,-0.041,0.016,0.003
