face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.34,0.38,0.04499999999999987,0.02999999999999986,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.58,0.44,0.57,0.44,0.02,0.53,-0.02,0.026,-0.046
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.48,0.48,0.36,0.37,0.0,0.0,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.5,0.54,0.5,0.55,0.01,0.53,-0.001,0.03,-0.035
0.43,0.43,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.33,0.39,0.0749999999999999,0.02999999999999986,1.0,0.23,0.985,0.63,0.27,0.99,0.98,0.27,0.27,0.6,0.43,0.57,0.44,0.01,0.54,-0.07,0.026,-0.03
0.43,0.43,0.77,0.77,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.33,0.39,0.0749999999999999,0.02999999999999986,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.57,0.44,0.02,0.54,-0.044,0.037,-0.03
0.56,0.56,1.0,1.0,0.98,0.98,0.6023021149635315,0.5927480268478393,0.24,0.24,0.34,0.38,0.11999999999999994,0.11999999999999994,1.0,0.25,0.95,0.65,0.3,0.95,0.95,0.3,0.3,0.63,0.41,0.63,0.41,0.02,0.53,-0.042,0.045,-0.03
0.56,0.56,1.0,1.0,0.98,0.98,0.18593760907649992,0.18558631420135496,0.35,0.35,0.34,0.38,0.11999999999999994,0.11999999999999994,1.0,0.26,0.945,0.66,0.3,0.94,0.95,0.3,0.3,0.63,0.41,0.63,0.41,0.02,0.52,-0.055,0.052,-0.025
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.35,0.37,0.08999999999999991,0.08999999999999991,1.0,0.25,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.61,0.42,0.61,0.42,0.02,0.51,0.011,0.066,-0.023
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.3,0.3,0.36,0.36,0.08999999999999991,0.0749999999999999,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.61,0.43,0.6,0.43,0.02,0.51,0.094,0.059,-0.01
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.35,0.37,0.08999999999999991,0.0749999999999999,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.61,0.42,0.6,0.43,0.02,0.52,0.184,0.039,-0.003
0.48,0.48,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.26,0.26,0.35,0.37,0.08999999999999991,0.0749999999999999,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.61,0.42,0.6,0.43,0.02,0.53,0.246,0.03,-0.005
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.24,0.24,0.35,0.37,0.08999999999999991,0.0749999999999999,1.0,0.23,0.97,0.64,0.26,0.97,0.97,0.26,0.26,0.61,0.42,0.6,0.43,0.02,0.53,0.283,0.02,-0.003
0.59,0.59,1.0,1.0,0.95,0.95,0.7692458438873291,0.7668963479995727,0.11,0.11,0.36,0.36,0.08999999999999991,0.08999999999999991,0.75,0.35,0.935,0.73,0.32,0.93,0.94,0.32,0.32,0.61,0.42,0.61,0.42,0.04,0.54,0.304,0.01,0.0
0.57,0.57,1.0,1.0,0.97,0.97,0.1997376638650894,0.19921370923519133,0.21,0.21,0.35,0.37,0.08999999999999991,0.08999999999999991,1.0,0.26,0.955,0.66,0.28,0.95,0.96,0.28,0.28,0.61,0.42,0.61,0.42,0.03,0.56,0.328,0.0,0.009
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.24,0.24,0.36,0.36,0.08999999999999991,0.0749999999999999,1.0,0.24,0.97,0.64,0.26,0.97,0.97,0.26,0.26,0.61,0.42,0.6,0.43,0.02,0.58,0.339,-0.011,0.01
0.58,0.58,1.0,1.0,0.96,0.96,0.510503511428833,0.5054486799240112,0.18,0.18,0.37,0.35,0.20999999999999985,0.195,1.0,0.29,0.925,0.68,0.35,0.92,0.93,0.35,0.35,0.69,0.39,0.68,0.39,0.04,0.56,0.326,-0.013,0.014
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.36,0.36,0.36,0.36,0.22499999999999987,0.20999999999999985,1.0,0.3,0.89,0.69,0.4,0.89,0.89,0.4,0.4,0.7,0.38,0.69,0.39,0.07,0.52,0.249,-0.011,0.027
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.41,0.41,0.34,0.38,0.20999999999999985,0.18,1.0,0.27,0.94,0.67,0.33,0.94,0.94,0.33,0.33,0.69,0.39,0.67,0.4,0.04,0.47,0.186,-0.004,0.017
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.44,0.44,0.32,0.4,0.22499999999999987,0.18,1.0,0.26,0.95,0.66,0.32,0.95,0.95,0.32,0.32,0.7,0.38,0.67,0.4,0.04,0.45,0.153,-0.009,-0.002
0.41,0.41,0.73,0.73,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.31,0.41,0.22499999999999987,0.18,1.0,0.26,0.95,0.66,0.31,0.95,0.95,0.31,0.31,0.7,0.38,0.67,0.4,0.03,0.45,0.12,-0.01,-0.016
0.4,0.4,0.7,0.7,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.32,0.4,0.22499999999999987,0.18,1.0,0.26,0.95,0.66,0.32,0.95,0.95,0.32,0.32,0.7,0.38,0.67,0.4,0.03,0.45,0.107,-0.011,-0.02
0.38,0.38,0.65,0.65,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.33,0.39,0.22499999999999987,0.18,1.0,0.26,0.95,0.66,0.32,0.95,0.95,0.32,0.32,0.7,0.38,0.67,0.4,0.03,0.45,0.095,-0.01,-0.008
0.39,0.39,0.67,0.67,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.36,0.36,0.20999999999999985,0.14999999999999997,1.0,0.26,0.955,0.66,0.3,0.95,0.96,0.3,0.3,0.69,0.39,0.65,0.41,0.03,0.46,0.097,-0.004,0.005
0.55,0.55,1.0,1.0,0.98,0.98,0.6857464718818664,0.6383320498466492,0.2,0.2,0.38,0.34,0.20999999999999985,0.16499999999999998,1.0,0.26,0.935,0.66,0.33,0.93,0.94,0.33,0.33,0.69,0.39,0.66,0.4,0.03,0.47,0.107,0.011,0.022
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.37,0.37,0.42,0.3,0.18,0.16499999999999998,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.67,0.4,0.66,0.4,0.03,0.47,0.124,0.018,0.028
0.39,0.39,0.68,0.68,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.43,0.29,0.16499999999999998,0.14999999999999997,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.66,0.4,0.65,0.41,0.02,0.48,0.144,0.046,0.056
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.37,0.37,0.4,0.32,0.29999999999999993,0.2549999999999999,1.0,0.32,0.83,0.7,0.48,0.83,0.83,0.48,0.48,0.75,0.36,0.72,0.37,0.1,0.35,0.161,0.061,0.055
0.56,0.56,1.0,1.0,0.98,0.98,0.1950512486696243,0.19500033140182493,0.31,0.31,0.36,0.36,0.81,0.81,0.75,0.28,0.605,0.67,0.56,0.6,0.61,0.56,0.56,1.09,0.21,1.09,0.21,0.18,0.24,0.19,0.076,0.023
0.56,0.56,1.0,1.0,0.97,0.97,0.47651816487312315,0.4762845146656036,0.19,0.19,0.37,0.35,0.81,0.81,0.75,0.27,0.42500000000000004,0.67,0.56,0.42000000000000004,0.43,0.56,0.56,1.09,0.21,1.09,0.21,0.32,0.22,0.222,0.09,0.0
0.57,0.57,1.0,1.0,0.97,0.97,0.22533322453498839,0.22522942304611204,0.26,0.26,0.36,0.36,0.81,0.81,0.75,0.27,0.385,0.66,0.56,0.39,0.38,0.56,0.56,1.09,0.21,1.09,0.21,0.57,0.5,0.274,0.092,0.006
0.58,0.58,1.0,1.0,0.96,0.96,0.2007764387130737,0.20058831155300139,0.26,0.26,0.36,0.36,0.81,0.81,0.75,0.26,0.395,0.66,0.56,0.4,0.39,0.56,0.56,1.09,0.21,1.09,0.21,0.63,0.5,0.317,0.085,0.018
0.58,0.58,1.0,1.0,0.96,0.96,0.19703107655048369,0.19686524152755736,0.26,0.26,0.35,0.37,0.81,0.81,0.5,0.26,0.385,0.65,0.56,0.39,0.38,0.56,0.56,1.09,0.21,1.09,0.21,0.63,0.5,0.329,0.074,0.02
0.58,0.58,1.0,1.0,0.96,0.96,0.19928711235523222,0.19914562582969664,0.26,0.26,0.34,0.38,0.81,0.81,0.5,0.25,0.365,0.65,0.56,0.36,0.37,0.56,0.56,1.09,0.21,1.09,0.21,0.61,0.5,0.339,0.061,0.014
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.28,0.28,0.16,0.57,0.81,0.81,0.75,0.25,0.37,0.65,0.56,0.37,0.37,0.56,0.56,1.09,0.21,1.09,0.21,0.62,0.5,0.344,0.051,0.009
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.28,0.28,0.15,0.58,0.81,0.81,0.75,0.25,0.375,0.65,0.56,0.37,0.38,0.56,0.56,1.09,0.21,1.09,0.21,0.71,0.5,0.352,0.041,0.002
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.27,0.27,0.13,0.6,0.81,0.81,0.75,0.25,0.375,0.65,0.56,0.37,0.38,0.56,0.56,1.09,0.21,1.09,0.21,0.76,0.5,0.389,0.028,-0.009
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.27,0.27,0.13,0.6,0.81,0.81,0.75,0.25,0.39,0.65,0.56,0.39,0.39,0.56,0.56,1.09,0.21,1.09,0.21,0.78,0.5,0.418,0.011,-0.0
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.25,0.25,0.31,0.41,0.81,0.81,0.5,0.26,0.345,0.65,0.56,0.33,0.36,0.56,0.56,1.09,0.21,1.09,0.21,0.77,0.5,0.436,-0.003,0.013
0.61,0.61,1.0,1.0,0.94,0.94,0.29260979175567625,0.2924423027038574,0.2,0.2,0.36,0.36,0.81,0.81,0.5,0.26,0.35,0.65,0.56,0.33999999999999997,0.36,0.56,0.56,1.09,0.21,1.09,0.21,0.81,0.5,0.443,-0.017,0.024
0.61,0.61,1.0,1.0,0.93,0.93,0.2942508566379547,0.29407269835472105,0.2,0.2,0.36,0.36,0.81,0.81,0.5,0.26,0.375,0.66,0.56,0.36,0.39,0.56,0.56,1.09,0.21,1.09,0.21,0.82,0.5,0.468,-0.026,0.031
0.63,0.63,1.0,1.0,0.92,0.92,0.2631710577011108,0.2629007506370544,0.19,0.19,0.37,0.36,0.81,0.81,0.5,0.26,0.39,0.65,0.56,0.38,0.4,0.56,0.56,1.09,0.21,1.09,0.21,0.83,0.5,0.487,-0.027,0.038
0.63,0.63,1.0,1.0,0.92,0.92,0.25921140193939207,0.25892130613327025,0.19,0.19,0.37,0.35,0.81,0.81,0.5,0.25,0.39,0.65,0.56,0.38,0.4,0.56,0.56,1.09,0.21,1.09,0.21,0.82,0.5,0.494,-0.03,0.047
0.64,0.64,1.0,1.0,0.91,0.91,0.2517330753803253,0.2508240449428558,0.18,0.18,0.39,0.34,0.81,0.81,0.5,0.25,0.395,0.65,0.56,0.39,0.4,0.56,0.56,1.09,0.21,1.09,0.21,0.82,0.5,0.502,-0.035,0.057
0.64,0.64,1.0,1.0,0.91,0.91,0.24330813765525816,0.24211023330688475,0.18,0.18,0.42,0.31,0.81,0.81,0.5,0.25,0.41500000000000004,0.65,0.56,0.41000000000000003,0.42000000000000004,0.56,0.56,1.09,0.21,1.09,0.21,0.81,0.5,0.514,-0.04,0.087
0.64,0.64,1.0,1.0,0.91,0.91,0.24996919512748716,0.2490148055553436,0.18,0.18,0.42,0.3,0.81,0.81,0.5,0.25,0.42000000000000004,0.65,0.56,0.42000000000000004,0.42000000000000004,0.56,0.56,1.09,0.21,1.09,0.21,0.81,0.5,0.521,-0.031,0.1
0.64,0.64,1.0,1.0,0.91,0.91,0.36762560486793516,0.3669197368621826,0.16,0.16,0.42,0.3,0.81,0.81,0.5,0.25,0.395,0.65,0.56,0.4,0.39,0.56,0.56,1.09,0.21,1.09,0.21,0.78,0.5,0.516,-0.021,0.102
0.61,0.61,1.0,1.0,0.93,0.93,0.23950220227241514,0.23878378748893736,0.21,0.21,0.44,0.29,0.81,0.81,0.5,0.25,0.45,0.65,0.56,0.45,0.45,0.56,0.56,1.09,0.21,1.09,0.21,0.75,0.5,0.508,-0.006,0.107
0.6,0.6,1.0,1.0,0.94,0.94,0.21323361575603483,0.21228324949741362,0.22,0.22,0.45,0.28,0.81,0.81,0.5,0.25,0.44,0.65,0.56,0.44,0.44,0.56,0.56,1.09,0.21,1.09,0.21,0.72,0.5,0.497,0.007,0.116
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.22,0.22,0.46,0.26,0.81,0.81,0.75,0.25,0.43,0.65,0.56,0.43,0.43,0.56,0.56,1.09,0.21,1.09,0.21,0.7,0.5,0.478,0.025,0.127
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.22,0.22,0.49,0.24,0.81,0.81,0.75,0.25,0.435,0.65,0.56,0.44,0.43,0.56,0.56,1.09,0.21,1.09,0.21,0.68,0.5,0.463,0.035,0.143
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.23,0.23,0.5,0.22,0.81,0.81,0.75,0.25,0.44999999999999996,0.65,0.56,0.45999999999999996,0.44,0.56,0.56,1.09,0.21,1.09,0.21,0.67,0.5,0.447,0.04,0.158
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.24,0.24,0.49,0.23,0.81,0.81,0.75,0.25,0.445,0.65,0.56,0.45,0.44,0.56,0.56,1.09,0.21,1.09,0.21,0.65,0.5,0.427,0.051,0.155
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.25,0.25,0.45,0.28,0.81,0.81,0.75,0.26,0.41500000000000004,0.66,0.56,0.41000000000000003,0.42000000000000004,0.56,0.56,1.09,0.21,1.09,0.21,0.58,0.5,0.413,0.06,0.122
0.58,0.58,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.3,0.3,0.65,0.08,0.81,0.81,0.75,0.26,0.405,0.66,0.56,0.4,0.41000000000000003,0.56,0.56,1.09,0.21,1.09,0.21,0.54,0.5,0.392,0.061,0.091
0.57,0.57,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.31,0.31,0.59,0.14,0.81,0.81,0.75,0.27,0.44,0.66,0.56,0.43,0.45,0.56,0.56,1.09,0.21,1.09,0.21,0.53,0.5,0.377,0.067,0.036
0.57,0.57,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.32,0.32,0.53,0.2,0.81,0.81,0.75,0.27,0.49,0.66,0.56,0.48,0.5,0.56,0.56,1.09,0.21,1.09,0.21,0.52,0.5,0.362,0.074,-0.003
0.57,0.57,1.0,1.0,0.96,0.96,0.16199999999999998,0.16199999999999998,0.32,0.32,0.51,0.22,0.81,0.81,0.75,0.27,0.49,0.66,0.56,0.48,0.5,0.56,0.56,1.09,0.21,1.09,0.21,0.51,0.5,0.354,0.075,-0.013
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.34,0.34,0.52,0.2,0.81,0.81,0.75,0.27,0.495,0.66,0.56,0.49,0.5,0.56,0.56,1.09,0.21,1.09,0.21,0.53,0.5,0.332,0.079,-0.014
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.39,0.39,0.5,0.23,0.81,0.81,0.75,0.27,0.5800000000000001,0.66,0.56,0.5700000000000001,0.5900000000000001,0.56,0.56,1.09,0.21,1.09,0.21,0.54,0.5,0.279,0.088,-0.038
