face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.35,0.35,0.59,0.59,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.34,0.38,0.11999999999999994,0.08999999999999991,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.63,0.42,0.61,0.42,0.01,0.61,0.237,0.02,-0.064
0.29,0.29,0.45,0.45,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.34,0.38,0.2849999999999999,0.13499999999999995,1.0,0.22,0.975,0.63,0.29,0.97,0.98,0.29,0.29,0.74,0.37,0.64,0.41,0.02,0.58,0.219,0.019,-0.06
0.32,0.32,0.52,0.52,1.0,1.0,0.16199999999999998,0.16199999999999998,0.34,0.34,0.34,0.38,0.0749999999999999,0.08999999999999991,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.6,0.43,0.61,0.43,0.02,0.58,0.219,0.019,-0.06
0.31,0.31,0.48,0.48,1.0,1.0,0.26487566113471983,0.26361713886260985,0.25,0.25,0.36,0.36,0.05999999999999989,0.05999999999999989,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.59,0.43,0.59,0.43,0.01,0.55,0.231,0.013,-0.025
0.24,0.24,0.33,0.33,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.36,0.36,0.0,0.0,1.0,0.22,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.52,0.51,0.53,0.48,0.01,0.56,0.203,0.023,-0.017
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.35,0.35,0.36,0.35,0.0,0.0,0.75,0.23,0.96,0.63,0.28,0.96,0.96,0.28,0.28,0.38,0.77,0.38,0.77,0.01,0.56,0.193,0.032,-0.008
0.6,0.6,1.0,1.0,0.94,0.94,0.5551479864120483,0.5542088556289673,0.19,0.19,0.38,0.34,0.0,0.0,0.75,0.25,0.93,0.65,0.29,0.93,0.93,0.29,0.29,0.35,0.84,0.36,0.82,0.01,0.55,0.18,0.038,-0.007
0.61,0.61,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.34,0.34,0.36,0.35,0.0,0.0,0.75,0.25,0.93,0.65,0.29,0.93,0.93,0.29,0.29,0.34,0.86,0.34,0.86,0.01,0.52,0.18,0.031,0.001
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.36,0.36,0.35,0.37,0.0,0.0,0.75,0.25,0.93,0.65,0.3,0.93,0.93,0.3,0.3,0.43,0.68,0.44,0.67,0.01,0.5,0.175,0.026,0.005
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.35,0.35,0.35,0.37,0.0,0.0,0.75,0.25,0.93,0.65,0.3,0.93,0.93,0.3,0.3,0.44,0.66,0.45,0.65,0.02,0.49,0.168,0.023,0.008
0.68,0.68,1.0,1.0,0.87,0.87,0.8956619310379028,0.8948797392845154,0.22,0.22,0.35,0.37,0.345,0.375,0.5,0.3,0.88,0.68,0.31,0.88,0.88,0.31,0.31,0.78,0.35,0.8,0.34,0.02,0.49,0.137,0.02,0.004
0.69,0.69,1.0,1.0,0.87,0.87,0.2609108793735504,0.2597236442565918,0.34,0.34,0.32,0.39,0.72,0.72,0.75,0.3,0.745,0.69,0.42,0.73,0.76,0.42,0.42,1.03,0.24,1.03,0.23,0.03,0.74,0.128,0.017,-0.01
0.68,0.68,1.0,1.0,0.88,0.88,0.19273310482501982,0.19042923629283903,0.36,0.36,0.32,0.39,0.81,0.81,0.75,0.3,0.575,0.69,0.53,0.54,0.61,0.53,0.53,1.09,0.21,1.09,0.21,0.06,1.0,0.14,0.006,-0.014
0.66,0.66,1.0,1.0,0.89,0.89,0.7508619236946106,0.743180673122406,0.26,0.26,0.34,0.38,0.81,0.81,0.75,0.3,0.33999999999999997,0.68,0.56,0.32,0.36,0.56,0.56,1.09,0.21,1.09,0.21,0.09,1.0,0.155,-0.005,-0.023
0.66,0.66,1.0,1.0,0.9,0.9,0.27508402943611143,0.2639876413345337,0.35,0.35,0.34,0.37,0.81,0.81,0.75,0.29,0.33999999999999997,0.68,0.56,0.31,0.37,0.56,0.56,1.09,0.21,1.09,0.21,0.12,1.0,0.165,-0.012,-0.014
0.62,0.62,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.45,0.45,0.43,0.29,0.81,0.81,0.75,0.28,0.41000000000000003,0.67,0.56,0.38,0.44,0.56,0.56,1.09,0.21,1.09,0.21,0.18,1.0,0.223,-0.014,-0.013
0.62,0.62,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.44,0.44,0.42,0.3,0.795,0.81,0.75,0.27,0.43000000000000005,0.67,0.56,0.41000000000000003,0.45,0.56,0.56,1.08,0.21,1.09,0.21,0.2,1.0,0.246,-0.017,-0.016
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.45,0.45,0.41,0.31,0.795,0.81,0.75,0.27,0.44999999999999996,0.67,0.56,0.43,0.47,0.56,0.56,1.08,0.22,1.09,0.21,0.21,1.0,0.254,-0.02,-0.015
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.43,0.43,0.39,0.33,0.78,0.81,0.75,0.27,0.44,0.67,0.56,0.42000000000000004,0.45999999999999996,0.56,0.56,1.07,0.22,1.09,0.21,0.22,1.0,0.265,-0.024,-0.013
0.67,0.67,1.0,1.0,0.89,0.89,0.8662249851226806,0.8653434920310974,0.26,0.26,0.35,0.37,0.75,0.81,0.75,0.28,0.36,0.67,0.56,0.35,0.37,0.56,0.56,1.05,0.23,1.09,0.21,0.16,1.0,0.261,-0.028,-0.018
0.67,0.67,1.0,1.0,0.89,0.89,0.4837810206413269,0.4784753429889679,0.27,0.27,0.33,0.38,0.5549999999999999,0.5999999999999999,0.75,0.31,0.75,0.69,0.44,0.74,0.76,0.44,0.44,0.92,0.29,0.95,0.27,0.06,1.0,0.243,-0.037,-0.021
0.67,0.67,1.0,1.0,0.88,0.88,0.30120046019554136,0.2987984824180603,0.31,0.31,0.34,0.37,0.0,0.0,0.75,0.3,0.96,0.69,0.31,0.96,0.96,0.31,0.31,0.44,0.67,0.44,0.66,0.04,0.96,0.227,-0.042,-0.014
0.64,0.64,1.0,1.0,0.91,0.91,0.16199999999999998,0.16199999999999998,0.33,0.33,0.36,0.35,0.0,0.0,0.75,0.32,0.97,0.7,0.3,0.97,0.97,0.3,0.3,0.31,0.92,0.31,0.92,0.05,1.0,0.219,-0.031,-0.026
0.62,0.62,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.34,0.34,0.36,0.36,0.0,0.0,0.75,0.33,0.98,0.71,0.3,0.98,0.98,0.3,0.3,0.31,0.92,0.31,0.92,0.05,0.92,0.25,-0.028,-0.026
0.62,0.62,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.34,0.34,0.35,0.36,0.0,0.0,1.0,0.33,0.98,0.71,0.29,0.98,0.98,0.29,0.29,0.31,0.92,0.31,0.92,0.05,0.79,0.273,-0.019,-0.017
0.62,0.62,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.35,0.35,0.36,0.35,0.0,0.0,0.75,0.33,0.99,0.71,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.05,0.79,0.281,-0.012,-0.018
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.48,0.48,0.43,0.28,0.0,0.0,0.75,0.35,0.99,0.72,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.06,1.0,0.288,-0.006,-0.018
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.48,0.48,0.44,0.27,0.0,0.0,0.75,0.35,0.99,0.73,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.07,1.0,0.287,0.001,-0.009
0.61,0.61,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.46,0.46,0.43,0.29,0.0,0.0,0.75,0.35,0.99,0.73,0.3,0.99,0.99,0.3,0.3,0.31,0.92,0.31,0.92,0.07,1.0,0.307,-0.001,-0.01
0.61,0.61,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.45,0.45,0.4,0.31,0.0,0.0,0.75,0.34,0.99,0.71,0.3,0.99,0.99,0.3,0.3,0.31,0.92,0.31,0.92,0.07,1.0,0.329,-0.015,-0.011
0.65,0.65,1.0,1.0,0.9,0.9,0.8989298748970032,0.8973573851585388,0.25,0.25,0.35,0.37,0.0,0.0,0.75,0.37,0.99,0.74,0.3,0.99,0.99,0.3,0.3,0.31,0.92,0.31,0.92,0.07,0.93,0.336,-0.028,-0.02
0.66,0.66,1.0,1.0,0.9,0.9,0.35151870131492613,0.3488492476940155,0.26,0.26,0.35,0.36,0.0,0.0,0.75,0.37,0.99,0.74,0.31,0.99,0.99,0.31,0.31,0.31,0.92,0.31,0.92,0.07,1.0,0.338,-0.041,-0.026
0.65,0.65,1.0,1.0,0.9,0.9,0.19342861652374266,0.1916139382123947,0.31,0.31,0.36,0.35,0.0,0.0,0.75,0.3,0.97,0.69,0.36,0.97,0.97,0.36,0.36,0.31,0.92,0.32,0.9,0.06,1.0,0.331,-0.052,-0.027
0.64,0.64,1.0,1.0,0.91,0.91,0.2176022934913635,0.21541824519634245,0.3,0.3,0.36,0.35,0.0,0.0,0.75,0.31,0.84,0.69,0.5,0.84,0.84,0.5,0.5,0.48,0.59,0.51,0.54,0.05,1.0,0.321,-0.05,-0.025
0.65,0.65,1.0,1.0,0.9,0.9,0.3016852843761444,0.2988091218471527,0.28,0.28,0.36,0.35,0.0,0.0,0.75,0.31,0.85,0.7,0.47,0.85,0.85,0.47,0.47,0.49,0.58,0.51,0.52,0.05,1.0,0.299,-0.046,-0.014
0.65,0.65,1.0,1.0,0.9,0.9,0.32231963753700255,0.31911821246147154,0.27,0.27,0.36,0.34,0.0,0.0,0.75,0.32,0.92,0.7,0.39,0.92,0.92,0.39,0.39,0.34,0.85,0.37,0.8,0.05,1.0,0.295,-0.043,-0.01
0.65,0.65,1.0,1.0,0.9,0.9,0.31773612976074217,0.3149862992763519,0.27,0.27,0.36,0.34,0.0,0.0,0.75,0.31,0.96,0.69,0.34,0.96,0.96,0.34,0.34,0.31,0.92,0.34,0.86,0.06,1.0,0.295,-0.042,-0.01
