face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.43,0.43,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.52,0.52,0.34,0.38,0.10499999999999993,0.11999999999999994,1.0,0.23,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.62,0.42,0.63,0.42,0.02,0.55,-0.052,0.024,-0.035
0.41,0.41,0.72,0.72,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.35,0.37,0.13499999999999995,0.11999999999999994,1.0,0.24,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.64,0.41,0.63,0.41,0.04,0.59,-0.066,0.026,-0.034
0.41,0.41,0.71,0.71,1.0,1.0,0.1813076990842819,0.18061059296131132,0.37,0.37,0.35,0.37,0.16499999999999998,0.18,1.0,0.24,0.97,0.64,0.29,0.97,0.97,0.29,0.29,0.66,0.4,0.67,0.39,0.03,0.58,-0.061,0.028,-0.032
0.43,0.43,0.77,0.77,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.37,0.35,0.13499999999999995,0.13499999999999995,1.0,0.24,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.64,0.41,0.64,0.41,0.03,0.55,-0.058,0.028,-0.023
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.41,0.31,0.11999999999999994,0.11999999999999994,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.63,0.41,0.63,0.41,0.03,0.53,-0.028,0.054,-0.006
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.42,0.3,0.11999999999999994,0.11999999999999994,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.63,0.42,0.63,0.41,0.02,0.52,-0.041,0.075,0.012
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.44,0.28,0.10499999999999993,0.11999999999999994,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.62,0.42,0.63,0.42,0.02,0.5,-0.022,0.085,0.027
0.56,0.56,1.0,1.0,0.98,0.98,0.22893200397491453,0.22864889681339262,0.32,0.32,0.38,0.34,0.14999999999999997,0.16499999999999998,1.0,0.26,0.96,0.66,0.28,0.96,0.96,0.28,0.28,0.65,0.41,0.66,0.4,0.03,0.48,0.02,0.084,0.038
0.47,0.47,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.33,0.39,0.11999999999999994,0.14999999999999997,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.63,0.41,0.65,0.41,0.02,0.52,0.023,0.06,0.023
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.31,0.41,0.13499999999999995,0.14999999999999997,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.64,0.41,0.65,0.41,0.02,0.55,0.075,0.032,-0.022
