face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.34,0.34,0.35,0.37,0.08999999999999991,0.05999999999999989,1.0,0.21,0.99,0.62,0.26,0.99,0.99,0.26,0.26,0.61,0.42,0.59,0.43,0.02,0.52,0.031,0.028,-0.058
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.42,0.42,0.36,0.36,0.0,0.0,1.0,0.25,0.99,0.65,0.26,0.99,0.99,0.26,0.26,0.53,0.49,0.52,0.52,0.02,0.61,0.034,0.012,-0.034
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.35,0.37,0.04499999999999987,0.0,1.0,0.24,0.99,0.64,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.55,0.45,0.02,0.59,0.063,0.014,-0.024
0.45,0.45,0.8,0.8,1.0,1.0,0.804935257434845,0.8003188180923462,0.21,0.21,0.34,0.38,0.05999999999999989,0.04499999999999987,1.0,0.24,0.965,0.64,0.28,0.96,0.97,0.28,0.28,0.59,0.43,0.58,0.44,0.02,0.54,0.08,0.019,-0.015
0.45,0.45,0.82,0.82,1.0,1.0,0.20311705350875853,0.20248366475105284,0.32,0.32,0.35,0.37,0.05999999999999989,0.04499999999999987,1.0,0.25,0.96,0.65,0.27,0.96,0.96,0.27,0.27,0.59,0.43,0.58,0.44,0.02,0.53,0.06,0.018,-0.014
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.34,0.38,0.0749999999999999,0.04499999999999987,1.0,0.24,0.97,0.64,0.26,0.97,0.97,0.26,0.26,0.6,0.43,0.58,0.44,0.02,0.52,0.06,0.015,-0.017
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.33,0.39,0.08999999999999991,0.04499999999999987,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.61,0.42,0.58,0.44,0.02,0.52,0.028,0.011,-0.029
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.31,0.41,0.13499999999999995,0.04499999999999987,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.64,0.41,0.58,0.44,0.02,0.5,-0.02,0.002,-0.037
0.43,0.43,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.31,0.41,0.13499999999999995,0.04499999999999987,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.64,0.41,0.58,0.44,0.02,0.49,-0.037,-0.001,-0.027
0.57,0.57,1.0,1.0,0.96,0.96,0.9663381385803222,0.9663096475601196,0.31,0.31,0.36,0.36,0.11999999999999994,0.08999999999999991,0.75,0.27,0.905,0.66,0.32,0.9,0.91,0.32,0.32,0.63,0.41,0.61,0.42,0.02,0.46,-0.047,0.008,-0.0
