face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.35,0.37,0.18,0.18,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.67,0.4,0.67,0.4,0.01,0.59,0.125,0.005,0.014
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.35,0.37,0.18,0.16499999999999998,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.67,0.4,0.66,0.4,0.01,0.59,0.122,0.003,0.018
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.35,0.37,0.195,0.18,1.0,0.22,0.985,0.63,0.26,0.98,0.99,0.26,0.26,0.68,0.39,0.67,0.4,0.01,0.59,0.138,0.003,0.009
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.35,0.37,0.18,0.16499999999999998,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.67,0.4,0.66,0.4,0.01,0.58,0.152,0.002,0.005
0.45,0.45,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.35,0.37,0.18,0.16499999999999998,1.0,0.22,0.985,0.63,0.26,0.98,0.99,0.26,0.26,0.67,0.4,0.66,0.4,0.01,0.58,0.143,0.003,0.004
0.39,0.39,0.68,0.68,1.0,1.0,0.7440346884727478,0.7339855241775513,0.13,0.13,0.36,0.37,0.18,0.18,1.0,0.24,0.955,0.64,0.29,0.95,0.96,0.29,0.29,0.67,0.4,0.67,0.4,0.02,0.58,0.148,0.005,0.0
0.43,0.43,0.77,0.77,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.36,0.37,0.195,0.18,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.68,0.39,0.67,0.4,0.02,0.58,0.164,0.01,-0.006
0.41,0.41,0.72,0.72,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.36,0.36,0.195,0.18,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.68,0.39,0.67,0.4,0.02,0.58,0.208,0.017,-0.017
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.38,0.35,0.18,0.14999999999999997,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.67,0.4,0.65,0.4,0.01,0.58,0.252,0.022,-0.004
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.38,0.34,0.11999999999999994,0.11999999999999994,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.63,0.41,0.63,0.41,0.01,0.58,0.274,0.023,0.006
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.26,0.26,0.38,0.34,0.11999999999999994,0.10499999999999993,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.63,0.42,0.62,0.42,0.01,0.57,0.283,0.026,0.021
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.24,0.24,0.39,0.34,0.11999999999999994,0.11999999999999994,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.63,0.42,0.63,0.42,0.01,0.57,0.29,0.029,0.024
0.56,0.56,1.0,1.0,0.98,0.98,0.6447835373878479,0.6434293794631958,0.1,0.1,0.4,0.33,0.13499999999999995,0.13499999999999995,1.0,0.25,0.955,0.65,0.27,0.95,0.96,0.27,0.27,0.64,0.41,0.64,0.41,0.02,0.57,0.285,0.039,0.038
0.44,0.44,0.8,0.8,1.0,1.0,0.2494653272628784,0.2490727114677429,0.19,0.19,0.41,0.31,0.10499999999999993,0.11999999999999994,1.0,0.24,0.96,0.65,0.27,0.96,0.96,0.27,0.27,0.62,0.42,0.63,0.41,0.02,0.57,0.294,0.057,0.055
0.45,0.45,0.82,0.82,1.0,1.0,0.18079414546489714,0.18032189786434172,0.22,0.22,0.43,0.3,0.08999999999999991,0.10499999999999993,1.0,0.24,0.97,0.64,0.26,0.97,0.97,0.26,0.26,0.61,0.42,0.62,0.42,0.02,0.56,0.295,0.07,0.076
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.22,0.22,0.43,0.29,0.0749999999999999,0.08999999999999991,1.0,0.23,0.97,0.64,0.26,0.97,0.97,0.26,0.26,0.6,0.43,0.61,0.43,0.02,0.56,0.296,0.075,0.089
0.45,0.45,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.23,0.23,0.43,0.3,0.05999999999999989,0.05999999999999989,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.59,0.43,0.59,0.43,0.02,0.56,0.294,0.074,0.094
0.56,0.56,1.0,1.0,0.97,0.97,0.6365335988998413,0.6361239361763,0.11,0.11,0.42,0.31,0.02999999999999986,0.05999999999999989,0.75,0.26,0.95,0.66,0.28,0.95,0.95,0.28,0.28,0.57,0.44,0.59,0.43,0.02,0.56,0.289,0.067,0.082
0.56,0.56,1.0,1.0,0.98,0.98,0.25555030584335325,0.2552256095409393,0.21,0.21,0.37,0.35,0.05999999999999989,0.05999999999999989,1.0,0.25,0.96,0.65,0.27,0.96,0.96,0.27,0.27,0.59,0.43,0.59,0.43,0.02,0.56,0.287,0.047,0.031
0.4,0.4,0.7,0.7,1.0,1.0,0.18328855514526365,0.18292818546295164,0.24,0.24,0.34,0.39,0.0749999999999999,0.05999999999999989,1.0,0.24,0.975,0.64,0.26,0.97,0.98,0.26,0.26,0.6,0.43,0.59,0.43,0.02,0.56,0.276,0.026,-0.018
0.4,0.4,0.7,0.7,1.0,1.0,0.16199999999999998,0.16199999999999998,0.25,0.25,0.32,0.4,0.0749999999999999,0.05999999999999989,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.59,0.43,0.02,0.56,0.271,0.005,-0.051
0.39,0.39,0.68,0.68,1.0,1.0,0.16199999999999998,0.16199999999999998,0.25,0.25,0.31,0.41,0.0749999999999999,0.0749999999999999,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.6,0.43,0.01,0.58,0.272,-0.011,-0.061
0.37,0.37,0.63,0.63,1.0,1.0,0.16199999999999998,0.16199999999999998,0.26,0.26,0.31,0.41,0.0,0.0,1.0,0.23,0.98,0.63,0.28,0.98,0.98,0.28,0.28,0.4,0.74,0.42,0.7,0.02,0.63,0.278,-0.02,-0.065
0.6,0.6,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.27,0.27,0.31,0.41,0.0,0.0,0.75,0.24,0.97,0.64,0.3,0.97,0.97,0.3,0.3,0.36,0.81,0.38,0.78,0.02,0.65,0.282,-0.029,-0.061
0.66,0.66,1.0,1.0,0.89,0.89,0.19526184678077696,0.19487091481685637,0.25,0.25,0.33,0.39,0.0,0.0,0.5,0.25,0.95,0.65,0.33,0.95,0.95,0.33,0.33,0.44,0.67,0.45,0.65,0.02,0.58,0.298,-0.029,-0.048
0.7,0.7,1.0,1.0,0.86,0.86,0.2297352063655853,0.22907462298870085,0.24,0.24,0.36,0.36,0.05999999999999989,0.04499999999999987,0.5,0.28,0.915,0.67,0.34,0.92,0.91,0.34,0.34,0.59,0.43,0.58,0.44,0.03,0.5,0.307,-0.022,-0.026
0.71,0.71,1.0,1.0,0.85,0.85,0.24982143521308897,0.24901841163635252,0.24,0.24,0.38,0.34,0.10499999999999993,0.0749999999999999,0.5,0.3,0.895,0.68,0.34,0.9,0.89,0.34,0.34,0.62,0.42,0.6,0.43,0.03,0.46,0.308,-0.012,-0.005
0.74,0.74,1.0,1.0,0.83,0.83,0.2606165516376495,0.2596211242675781,0.24,0.24,0.39,0.33,0.13499999999999995,0.08999999999999991,0.5,0.32,0.875,0.7,0.33,0.87,0.88,0.33,0.33,0.64,0.41,0.61,0.42,0.03,0.42,0.305,0.002,0.016
0.74,0.74,1.0,1.0,0.83,0.83,0.26006935119628904,0.2590456712245941,0.24,0.24,0.41,0.31,0.14999999999999997,0.10499999999999993,0.5,0.32,0.86,0.71,0.32,0.86,0.86,0.32,0.32,0.65,0.4,0.62,0.42,0.03,0.39,0.294,0.014,0.035
0.74,0.74,1.0,1.0,0.83,0.83,0.2480600583553314,0.24680263876914976,0.26,0.26,0.45,0.28,0.04499999999999987,0.0,0.5,0.31,0.875,0.69,0.31,0.88,0.87,0.31,0.31,0.58,0.44,0.55,0.45,0.03,0.37,0.275,0.029,0.051
0.73,0.73,1.0,1.0,0.84,0.84,0.2411601948738098,0.2399169313907623,0.26,0.26,0.48,0.24,0.0,0.0,0.25,0.3,0.875,0.69,0.31,0.88,0.87,0.31,0.31,0.52,0.5,0.49,0.56,0.03,0.32,0.252,0.045,0.072
0.67,0.67,1.0,1.0,0.89,0.89,0.23099116563796995,0.22993243813514708,0.26,0.26,0.57,0.16,0.0,0.0,0.25,0.29,0.895,0.68,0.3,0.9,0.89,0.3,0.3,0.47,0.61,0.44,0.66,0.03,0.24,0.231,0.066,0.102
0.64,0.64,1.0,1.0,0.91,0.91,0.2145762103796005,0.2132877218723297,0.28,0.28,0.63,0.1,0.0,0.0,0.25,0.29,0.915,0.68,0.3,0.92,0.91,0.3,0.3,0.42,0.7,0.39,0.76,0.03,0.17,0.219,0.082,0.155
0.65,0.65,1.0,1.0,0.9,0.9,0.21182807862758635,0.21038771748542784,0.28,0.28,0.6,0.13,0.0,0.0,0.25,0.3,0.92,0.69,0.29,0.92,0.92,0.29,0.29,0.45,0.64,0.42,0.7,0.03,0.15,0.207,0.087,0.224
0.66,0.66,1.0,1.0,0.9,0.9,0.2092516231536865,0.20769652307033537,0.27,0.27,0.57,0.16,0.0,0.0,0.25,0.33,0.91,0.71,0.29,0.91,0.91,0.29,0.29,0.47,0.61,0.43,0.68,0.03,0.16,0.191,0.091,0.245
0.66,0.66,1.0,1.0,0.9,0.9,0.21204603791236876,0.21061229288578032,0.27,0.27,0.51,0.21,0.0,0.0,0.25,0.34,0.885,0.72,0.3,0.89,0.88,0.3,0.3,0.51,0.53,0.48,0.58,0.04,0.18,0.193,0.088,0.22
0.65,0.65,1.0,1.0,0.9,0.9,0.2109259921312332,0.20972843050956724,0.26,0.26,0.41,0.31,0.02999999999999986,0.0,0.25,0.35,0.885,0.73,0.3,0.89,0.88,0.3,0.3,0.57,0.44,0.54,0.47,0.04,0.3,0.196,0.087,0.197
0.65,0.65,1.0,1.0,0.9,0.9,0.16199999999999998,0.16199999999999998,0.28,0.28,0.37,0.35,0.04499999999999987,0.015000000000000013,0.5,0.35,0.885,0.73,0.3,0.89,0.88,0.3,0.3,0.58,0.44,0.56,0.44,0.04,0.37,0.211,0.077,0.126
0.64,0.64,1.0,1.0,0.91,0.91,0.16199999999999998,0.16199999999999998,0.39,0.39,0.59,0.14,0.0,0.0,0.5,0.36,0.905,0.73,0.3,0.91,0.9,0.3,0.3,0.55,0.45,0.55,0.45,0.04,0.38,0.217,0.063,0.054
0.64,0.64,1.0,1.0,0.91,0.91,0.16199999999999998,0.16199999999999998,0.4,0.4,0.58,0.15,0.0,0.0,0.5,0.36,0.91,0.73,0.3,0.91,0.91,0.3,0.3,0.52,0.51,0.52,0.52,0.04,0.4,0.196,0.046,0.007
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.39,0.39,0.64,0.09,0.015000000000000013,0.015000000000000013,0.5,0.35,0.915,0.73,0.3,0.92,0.91,0.3,0.3,0.56,0.44,0.56,0.45,0.04,0.42,0.18,0.033,-0.032
0.61,0.61,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.4,0.4,0.68,0.05,0.0749999999999999,0.04499999999999987,0.5,0.35,0.91,0.73,0.31,0.91,0.91,0.31,0.31,0.6,0.43,0.58,0.44,0.04,0.42,0.183,0.029,-0.044
0.62,0.62,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.4,0.4,0.74,-0.01,0.0,0.0,0.25,0.35,0.915,0.73,0.33,0.92,0.91,0.33,0.33,0.37,0.8,0.37,0.8,0.04,0.41,0.185,0.039,0.007
0.62,0.62,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.43,0.43,0.76,-0.02,0.0,0.0,0.5,0.37,0.925,0.74,0.38,0.93,0.92,0.38,0.38,0.31,0.92,0.31,0.92,0.04,0.39,0.172,0.059,0.089
