face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.33,0.39,0.14999999999999997,0.13499999999999995,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.65,0.41,0.64,0.41,0.02,0.54,-0.191,0.004,-0.095
0.36,0.36,0.61,0.61,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.36,0.36,0.2549999999999999,0.22499999999999987,1.0,0.24,0.915,0.65,0.28,0.92,0.91,0.28,0.28,0.72,0.38,0.7,0.38,0.04,0.43,-0.163,0.0,-0.095
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.34,0.37,0.13499999999999995,0.11999999999999994,1.0,0.23,0.99,0.64,0.26,0.99,0.99,0.26,0.26,0.64,0.41,0.63,0.41,0.02,0.48,-0.123,0.007,-0.057
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.35,0.37,0.14999999999999997,0.13499999999999995,1.0,0.23,0.985,0.64,0.27,0.99,0.98,0.27,0.27,0.65,0.41,0.64,0.41,0.02,0.5,-0.107,0.006,-0.051
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.34,0.34,0.35,0.37,0.18,0.18,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.67,0.4,0.67,0.4,0.02,0.49,-0.064,0.01,-0.045
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.35,0.37,0.13499999999999995,0.13499999999999995,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.64,0.41,0.64,0.41,0.02,0.49,-0.044,0.013,-0.037
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.35,0.37,0.13499999999999995,0.13499999999999995,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.64,0.41,0.64,0.41,0.02,0.5,-0.016,0.018,-0.033
0.56,0.56,1.0,1.0,0.97,0.97,0.8196064639091492,0.8186658430099487,0.19,0.19,0.39,0.34,0.16499999999999998,0.18,1.0,0.26,0.93,0.66,0.29,0.93,0.93,0.29,0.29,0.66,0.4,0.67,0.4,0.02,0.49,0.003,0.018,-0.026
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.41,0.32,0.16499999999999998,0.16499999999999998,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.66,0.4,0.66,0.4,0.02,0.49,0.028,0.028,0.021
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.34,0.34,0.41,0.31,0.16499999999999998,0.14999999999999997,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.66,0.4,0.65,0.4,0.02,0.49,0.061,0.039,0.039
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.34,0.34,0.42,0.3,0.16499999999999998,0.14999999999999997,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.66,0.4,0.65,0.41,0.01,0.5,0.095,0.046,0.05
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.43,0.29,0.16499999999999998,0.14999999999999997,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.66,0.4,0.65,0.41,0.01,0.51,0.125,0.051,0.071
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.32,0.32,0.42,0.3,0.16499999999999998,0.13499999999999995,1.0,0.22,0.98,0.63,0.25,0.98,0.98,0.25,0.25,0.66,0.4,0.64,0.41,0.01,0.51,0.152,0.05,0.079
0.56,0.56,1.0,1.0,0.98,0.98,0.9526097583770752,0.952501277923584,0.29,0.29,0.39,0.33,0.14999999999999997,0.13499999999999995,1.0,0.24,0.945,0.64,0.28,0.94,0.95,0.28,0.28,0.65,0.4,0.64,0.41,0.01,0.5,0.143,0.045,0.071
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.35,0.37,0.11999999999999994,0.10499999999999993,1.0,0.24,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.63,0.41,0.62,0.42,0.01,0.51,0.116,0.019,0.055
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.34,0.34,0.35,0.37,0.10499999999999993,0.10499999999999993,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.62,0.42,0.01,0.53,0.124,0.014,0.026
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.34,0.38,0.10499999999999993,0.08999999999999991,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.61,0.42,0.01,0.54,0.093,0.009,-0.01
0.56,0.56,1.0,1.0,0.97,0.97,0.28952069163322447,0.2891994225978851,0.27,0.27,0.33,0.39,0.0,0.0,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.46,0.62,0.47,0.6,0.02,0.56,0.097,-0.006,-0.026
0.61,0.61,1.0,1.0,0.93,0.93,0.22103294312953947,0.2203164356946945,0.28,0.28,0.33,0.39,0.0,0.0,0.75,0.29,0.92,0.68,0.32,0.92,0.92,0.32,0.32,0.5,0.56,0.5,0.54,0.02,0.55,0.089,-0.013,-0.035
0.62,0.62,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.33,0.33,0.33,0.39,0.0,0.0,0.75,0.28,0.92,0.67,0.33,0.92,0.92,0.33,0.33,0.48,0.58,0.49,0.57,0.02,0.53,0.099,-0.019,-0.038
0.63,0.63,1.0,1.0,0.92,0.92,0.16199999999999998,0.16199999999999998,0.33,0.33,0.34,0.38,0.08999999999999991,0.10499999999999993,0.75,0.28,0.885,0.67,0.37,0.89,0.88,0.37,0.37,0.61,0.42,0.62,0.42,0.02,0.5,0.108,-0.023,-0.039
0.61,0.61,1.0,1.0,0.93,0.93,0.16199999999999998,0.16199999999999998,0.32,0.32,0.38,0.34,0.0,0.015000000000000013,0.5,0.31,0.75,0.69,0.54,0.76,0.74,0.54,0.54,0.54,0.47,0.56,0.44,0.02,0.48,0.115,-0.017,-0.016
0.6,0.6,1.0,1.0,0.94,0.94,0.16199999999999998,0.16199999999999998,0.31,0.31,0.41,0.31,0.05999999999999989,0.10499999999999993,0.5,0.33,0.5800000000000001,0.71,0.56,0.5900000000000001,0.5700000000000001,0.56,0.56,0.59,0.43,0.62,0.42,0.04,0.52,0.12,0.003,0.028
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.29,0.29,0.42,0.3,0.2849999999999999,0.32999999999999996,0.25,0.33,0.28500000000000003,0.71,0.56,0.31,0.26,0.56,0.56,0.74,0.37,0.77,0.35,0.06,0.51,0.14,0.02,0.052
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.28,0.28,0.43,0.29,0.32999999999999996,0.39,0.25,0.3,0.25,0.69,0.56,0.25,0.25,0.56,0.56,0.77,0.35,0.81,0.33,0.08,0.43,0.166,0.032,0.068
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.29,0.29,0.43,0.3,0.31499999999999995,0.39,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.76,0.36,0.81,0.33,0.09,0.6,0.182,0.039,0.075
0.59,0.59,1.0,1.0,0.95,0.95,0.16199999999999998,0.16199999999999998,0.29,0.29,0.45,0.27,0.31499999999999995,0.39,0.25,0.29,0.25,0.68,0.56,0.25,0.25,0.56,0.56,0.76,0.36,0.81,0.33,0.09,0.55,0.18,0.041,0.073
