face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.37,0.37,0.63,0.63,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.33,0.39,0.08999999999999991,0.05999999999999989,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.61,0.42,0.59,0.43,0.01,0.54,-0.024,0.024,-0.062
0.32,0.32,0.5,0.5,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.33,0.39,0.13499999999999995,0.10499999999999993,1.0,0.23,0.99,0.64,0.27,0.99,0.99,0.27,0.27,0.64,0.41,0.62,0.42,0.02,0.58,-0.037,0.032,-0.061
0.32,0.32,0.51,0.51,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.33,0.39,0.11999999999999994,0.08999999999999991,1.0,0.23,1.0,0.63,0.26,1.0,1.0,0.26,0.26,0.63,0.42,0.61,0.42,0.02,0.58,-0.036,0.011,-0.048
0.35,0.35,0.57,0.57,1.0,1.0,0.24974853873252867,0.2485478627681732,0.34,0.34,0.32,0.4,0.13499999999999995,0.10499999999999993,1.0,0.23,0.965,0.63,0.28,0.96,0.97,0.28,0.28,0.64,0.41,0.62,0.42,0.02,0.54,-0.04,0.009,-0.043
0.4,0.4,0.7,0.7,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.31,0.41,0.13499999999999995,0.10499999999999993,1.0,0.23,0.97,0.63,0.27,0.97,0.97,0.27,0.27,0.64,0.41,0.62,0.42,0.02,0.54,-0.029,0.007,-0.027
0.42,0.42,0.74,0.74,1.0,1.0,0.16199999999999998,0.16199999999999998,0.43,0.43,0.31,0.4,0.11999999999999994,0.08999999999999991,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.63,0.41,0.61,0.42,0.02,0.54,0.008,0.006,-0.026
0.56,0.56,1.0,1.0,0.98,0.98,0.9168172883987427,0.9154022741317749,0.31,0.31,0.33,0.39,0.11999999999999994,0.10499999999999993,1.0,0.24,0.955,0.65,0.3,0.95,0.96,0.3,0.3,0.63,0.41,0.62,0.42,0.02,0.54,0.013,0.008,-0.021
0.57,0.57,1.0,1.0,0.97,0.97,0.9415322351455688,0.9413953232765198,0.29,0.29,0.33,0.39,0.11999999999999994,0.11999999999999994,0.75,0.26,0.935,0.65,0.3,0.93,0.94,0.3,0.3,0.63,0.41,0.63,0.41,0.02,0.53,0.021,0.005,-0.017
0.38,0.38,0.65,0.65,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.34,0.38,0.13499999999999995,0.11999999999999994,1.0,0.24,0.965,0.64,0.27,0.96,0.97,0.27,0.27,0.64,0.41,0.63,0.41,0.02,0.53,0.005,0.007,0.007
0.42,0.42,0.75,0.75,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.35,0.37,0.13499999999999995,0.10499999999999993,1.0,0.23,0.975,0.64,0.27,0.97,0.98,0.27,0.27,0.64,0.41,0.62,0.42,0.02,0.53,0.052,0.011,0.011
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.36,0.36,0.13499999999999995,0.10499999999999993,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.64,0.41,0.62,0.42,0.01,0.53,0.073,0.017,0.027
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.37,0.35,0.13499999999999995,0.10499999999999993,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.64,0.41,0.62,0.42,0.01,0.53,0.088,0.024,0.029
0.56,0.56,1.0,1.0,0.98,0.98,0.7991208243370056,0.7967569041252136,0.18,0.18,0.38,0.35,0.13499999999999995,0.11999999999999994,1.0,0.24,0.96,0.64,0.3,0.96,0.96,0.3,0.3,0.64,0.41,0.63,0.41,0.02,0.52,0.116,0.036,0.036
0.56,0.56,1.0,1.0,0.98,0.98,0.19061125397682188,0.18980232954025267,0.29,0.29,0.39,0.34,0.13499999999999995,0.13499999999999995,1.0,0.25,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.64,0.41,0.64,0.41,0.02,0.5,0.135,0.046,0.04
0.44,0.44,0.79,0.79,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.39,0.33,0.14999999999999997,0.13499999999999995,1.0,0.23,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.65,0.41,0.64,0.41,0.02,0.51,0.143,0.054,0.046
