face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.44,0.44,0.79,0.79,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.33,0.39,0.0749999999999999,0.02999999999999986,1.0,0.23,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.6,0.43,0.57,0.44,0.02,0.52,-0.079,0.025,-0.04
0.41,0.41,0.72,0.72,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.34,0.38,0.0749999999999999,0.02999999999999986,1.0,0.24,0.99,0.64,0.27,0.99,0.99,0.27,0.27,0.6,0.43,0.57,0.44,0.03,0.6,-0.087,0.026,-0.041
0.42,0.42,0.73,0.73,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.34,0.38,0.08999999999999991,0.02999999999999986,1.0,0.23,0.99,0.64,0.27,0.99,0.99,0.27,0.27,0.61,0.42,0.57,0.44,0.02,0.57,-0.088,0.028,-0.042
0.42,0.42,0.74,0.74,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.34,0.38,0.08999999999999991,0.04499999999999987,1.0,0.23,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.61,0.42,0.58,0.44,0.02,0.55,-0.078,0.031,-0.039
0.42,0.42,0.74,0.74,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.34,0.38,0.10499999999999993,0.04499999999999987,1.0,0.23,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.62,0.42,0.58,0.44,0.02,0.54,-0.066,0.034,-0.032
0.57,0.57,1.0,1.0,0.97,0.97,0.9646885800361633,0.9646538305282593,0.33,0.33,0.35,0.37,0.13499999999999995,0.13499999999999995,0.75,0.26,0.935,0.66,0.3,0.93,0.94,0.3,0.3,0.64,0.41,0.64,0.41,0.02,0.53,-0.049,0.039,-0.026
0.57,0.57,1.0,1.0,0.97,0.97,0.7456715512275696,0.7450668621063232,0.22,0.22,0.36,0.36,0.13499999999999995,0.13499999999999995,0.75,0.27,0.925,0.66,0.3,0.92,0.93,0.3,0.3,0.64,0.41,0.64,0.41,0.02,0.51,-0.047,0.042,-0.012
0.41,0.41,0.72,0.72,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.36,0.36,0.11999999999999994,0.08999999999999991,1.0,0.25,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.63,0.41,0.61,0.42,0.02,0.5,-0.026,0.048,-0.006
0.44,0.44,0.78,0.78,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.37,0.35,0.10499999999999993,0.0749999999999999,1.0,0.24,0.97,0.64,0.28,0.97,0.97,0.28,0.28,0.62,0.42,0.6,0.43,0.02,0.49,0.008,0.057,0.002
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.38,0.34,0.10499999999999993,0.0749999999999999,1.0,0.24,0.97,0.64,0.29,0.97,0.97,0.29,0.29,0.62,0.42,0.6,0.43,0.02,0.48,0.018,0.063,0.01
0.56,0.56,1.0,1.0,0.98,0.98,0.1952259200811386,0.1942442464828491,0.3,0.3,0.38,0.34,0.10499999999999993,0.08999999999999991,1.0,0.26,0.95,0.66,0.29,0.95,0.95,0.29,0.29,0.62,0.42,0.61,0.42,0.02,0.49,0.026,0.064,0.021
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.33,0.33,0.36,0.36,0.08999999999999991,0.0749999999999999,1.0,0.25,0.97,0.65,0.28,0.97,0.97,0.28,0.28,0.61,0.42,0.6,0.43,0.02,0.5,0.07,0.065,0.015
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.33,0.33,0.35,0.37,0.0749999999999999,0.05999999999999989,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.6,0.43,0.59,0.43,0.02,0.52,0.111,0.052,0.01
