face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.45,0.45,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.33,0.39,0.04499999999999987,0.02999999999999986,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.58,0.44,0.57,0.44,0.01,0.54,-0.021,0.001,-0.059
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.34,0.38,0.02999999999999986,0.02999999999999986,1.0,0.24,0.98,0.65,0.27,0.99,0.97,0.27,0.27,0.57,0.44,0.57,0.44,0.02,0.54,-0.015,0.005,-0.062
0.44,0.44,0.79,0.79,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.34,0.37,0.05999999999999989,0.04499999999999987,1.0,0.23,0.985,0.64,0.27,0.99,0.98,0.27,0.27,0.59,0.43,0.58,0.44,0.02,0.51,-0.04,0.012,-0.06
0.44,0.44,0.79,0.79,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.35,0.36,0.05999999999999989,0.04499999999999987,1.0,0.23,0.985,0.63,0.27,0.99,0.98,0.27,0.27,0.59,0.43,0.58,0.44,0.02,0.51,-0.056,0.021,-0.044
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.38,0.33,0.04499999999999987,0.02999999999999986,1.0,0.23,0.985,0.63,0.26,0.99,0.98,0.26,0.26,0.58,0.44,0.57,0.44,0.02,0.51,-0.034,0.03,-0.013
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.41,0.31,0.05999999999999989,0.04499999999999987,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.59,0.43,0.58,0.44,0.01,0.5,0.018,0.043,0.02
0.45,0.45,0.81,0.81,1.0,1.0,0.48775301456451414,0.486744384765625,0.19,0.19,0.41,0.32,0.0749999999999999,0.0749999999999999,1.0,0.23,0.97,0.63,0.27,0.97,0.97,0.27,0.27,0.6,0.43,0.6,0.43,0.01,0.5,0.058,0.043,0.035
0.42,0.42,0.74,0.74,1.0,1.0,0.27962262511253355,0.27939636588096617,0.25,0.25,0.39,0.33,0.0749999999999999,0.08999999999999991,1.0,0.24,0.95,0.64,0.27,0.95,0.95,0.27,0.27,0.6,0.43,0.61,0.42,0.01,0.49,0.047,0.032,0.039
0.45,0.45,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.36,0.36,0.05999999999999989,0.05999999999999989,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.59,0.43,0.59,0.43,0.01,0.49,0.034,0.018,0.022
0.41,0.41,0.72,0.72,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.33,0.39,0.0749999999999999,0.04499999999999987,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.58,0.44,0.01,0.5,-0.03,-0.013,-0.002
0.41,0.41,0.73,0.73,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.31,0.41,0.0,0.0,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.5,0.55,0.48,0.59,0.01,0.49,-0.142,-0.033,-0.016
0.56,0.56,1.0,1.0,0.98,0.98,0.9615492033958435,0.9615114736557007,0.36,0.36,0.35,0.37,0.0,0.0,1.0,0.23,0.97,0.64,0.28,0.97,0.97,0.28,0.28,0.51,0.53,0.51,0.53,0.02,0.53,-0.219,-0.038,-0.011
0.56,0.56,1.0,1.0,0.97,0.97,0.9670714545249939,0.9670546460151672,0.36,0.36,0.36,0.37,0.0,0.0,1.0,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.52,0.5,0.53,0.49,0.02,0.55,-0.298,-0.025,-0.014
0.56,0.56,1.0,1.0,0.97,0.97,0.6937022614479065,0.6895475792884826,0.21,0.21,0.34,0.38,0.0,0.0,1.0,0.24,0.955,0.65,0.29,0.95,0.96,0.29,0.29,0.48,0.58,0.49,0.56,0.02,0.56,-0.316,-0.018,-0.018
0.56,0.56,1.0,1.0,0.98,0.98,0.48437545776367186,0.4853674578666687,0.26,0.26,0.35,0.36,0.0,0.0,1.0,0.25,0.955,0.65,0.31,0.95,0.96,0.31,0.31,0.53,0.5,0.54,0.47,0.03,0.54,-0.318,-0.013,-0.018
0.56,0.56,1.0,1.0,0.98,0.98,0.5008860039710998,0.500090639591217,0.27,0.27,0.35,0.37,0.0,0.0,1.0,0.25,0.96,0.65,0.31,0.96,0.96,0.31,0.31,0.51,0.53,0.52,0.51,0.03,0.53,-0.301,-0.01,-0.014
0.56,0.56,1.0,1.0,0.98,0.98,0.6281800675392151,0.6234631943702698,0.24,0.24,0.35,0.37,0.0,0.0,1.0,0.25,0.96,0.65,0.31,0.96,0.96,0.31,0.31,0.47,0.6,0.49,0.57,0.03,0.53,-0.27,-0.005,-0.015
0.56,0.56,1.0,1.0,0.98,0.98,0.5446392107009888,0.544324140548706,0.24,0.24,0.35,0.37,0.0,0.0,1.0,0.25,0.96,0.65,0.3,0.96,0.96,0.3,0.3,0.44,0.67,0.45,0.64,0.02,0.54,-0.231,-0.002,-0.01
0.56,0.56,1.0,1.0,0.97,0.97,0.9753426718711853,0.9753022599220276,0.39,0.39,0.34,0.38,0.0,0.0,1.0,0.26,0.96,0.66,0.29,0.96,0.96,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.66,-0.213,0.003,-0.003
0.56,0.56,1.0,1.0,0.97,0.97,0.9640384125709534,0.9640297102928161,0.4,0.4,0.35,0.37,0.0,0.0,1.0,0.29,0.96,0.68,0.29,0.96,0.96,0.29,0.29,0.31,0.92,0.31,0.92,0.03,0.68,-0.203,0.007,0.008
0.56,0.56,1.0,1.0,0.98,0.98,0.4993333625793457,0.49876986026763914,0.28,0.28,0.36,0.36,0.0,0.0,1.0,0.34,0.97,0.72,0.29,0.97,0.97,0.29,0.29,0.31,0.92,0.31,0.92,0.04,0.69,-0.18,0.015,0.017
0.4,0.4,0.69,0.69,1.0,1.0,0.20314170002937315,0.20273288667201994,0.38,0.38,0.37,0.34,0.0,0.0,1.0,0.35,0.98,0.72,0.29,0.98,0.98,0.29,0.29,0.31,0.92,0.31,0.92,0.05,0.65,-0.134,0.019,0.031
0.4,0.4,0.7,0.7,1.0,1.0,0.3903947281837463,0.3897745418548584,0.33,0.33,0.38,0.33,0.0,0.0,1.0,0.36,0.98,0.73,0.29,0.98,0.98,0.29,0.29,0.31,0.92,0.31,0.92,0.05,0.61,-0.088,0.026,0.042
0.42,0.42,0.74,0.74,1.0,1.0,0.9556054878234863,0.9555973815917969,0.38,0.38,0.4,0.32,0.0,0.0,1.0,0.37,0.98,0.74,0.29,0.98,0.98,0.29,0.29,0.31,0.92,0.31,0.92,0.05,0.6,-0.097,0.036,0.051
0.36,0.36,0.61,0.61,1.0,1.0,0.44396484971046446,0.4431761312484741,0.25,0.25,0.22,0.5,0.0,0.0,1.0,0.37,0.98,0.74,0.29,0.98,0.98,0.29,0.29,0.31,0.92,0.31,0.92,0.04,0.54,-0.094,0.043,0.06
0.37,0.37,0.62,0.62,1.0,1.0,0.3001300799846649,0.29981679797172545,0.3,0.3,0.21,0.51,0.0,0.0,1.0,0.36,0.99,0.73,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.04,0.49,-0.09,0.041,0.091
0.37,0.37,0.62,0.62,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.47,0.25,0.0,0.0,1.0,0.36,0.99,0.73,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.04,0.49,-0.081,0.042,0.092
0.37,0.37,0.62,0.62,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.45,0.27,0.0,0.0,1.0,0.36,0.99,0.74,0.29,0.99,0.99,0.29,0.29,0.31,0.92,0.31,0.92,0.05,0.51,-0.084,0.036,0.083
0.37,0.37,0.62,0.62,1.0,1.0,0.16199999999999998,0.16199999999999998,0.62,0.62,0.72,0.01,0.0,0.0,1.0,0.37,0.99,0.74,0.28,0.99,0.99,0.28,0.28,0.31,0.92,0.31,0.92,0.05,0.55,-0.074,0.027,0.066
