face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.46,0.46,0.34,0.38,0.08999999999999991,0.11999999999999994,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.61,0.42,0.63,0.41,0.01,0.6,-0.027,0.027,-0.07
0.52,0.52,0.98,0.98,1.0,1.0,0.16199999999999998,0.16199999999999998,0.52,0.52,0.35,0.38,0.0,0.0,1.0,0.23,0.99,0.64,0.25,0.99,0.99,0.25,0.25,0.51,0.52,0.51,0.53,0.02,0.6,-0.088,0.032,-0.075
0.5,0.5,0.94,0.94,1.0,1.0,0.16199999999999998,0.16199999999999998,0.5,0.5,0.36,0.37,0.0,0.0,1.0,0.23,0.99,0.64,0.25,0.99,0.99,0.25,0.25,0.55,0.46,0.55,0.45,0.02,0.61,-0.067,0.036,-0.065
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.34,0.38,0.10499999999999993,0.10499999999999993,1.0,0.23,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.62,0.42,0.62,0.42,0.02,0.6,-0.014,0.037,-0.062
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.34,0.38,0.10499999999999993,0.10499999999999993,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.62,0.42,0.62,0.42,0.02,0.58,0.004,0.04,-0.054
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.48,0.48,0.34,0.38,0.10499999999999993,0.10499999999999993,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.62,0.42,0.62,0.42,0.02,0.58,0.015,0.039,-0.042
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.49,0.49,0.35,0.37,0.10499999999999993,0.10499999999999993,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.62,0.42,0.62,0.42,0.02,0.57,0.019,0.036,-0.019
0.42,0.42,0.75,0.75,1.0,1.0,0.2590120542049408,0.2581948149204254,0.37,0.37,0.35,0.38,0.11999999999999994,0.11999999999999994,1.0,0.23,0.985,0.63,0.27,0.98,0.99,0.27,0.27,0.63,0.42,0.63,0.41,0.02,0.56,0.015,0.029,-0.014
0.56,0.56,1.0,1.0,0.98,0.98,0.3932026433944702,0.3924764502048492,0.3,0.3,0.35,0.37,0.13499999999999995,0.16499999999999998,1.0,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.64,0.41,0.66,0.4,0.02,0.55,0.043,0.019,-0.005
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.32,0.4,0.10499999999999993,0.11999999999999994,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.62,0.42,0.63,0.41,0.02,0.55,0.062,0.014,-0.021
