face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.49,0.49,0.91,0.91,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.34,0.38,0.05999999999999989,0.0,1.0,0.23,0.98,0.63,0.27,0.98,0.98,0.27,0.27,0.59,0.43,0.55,0.46,0.01,0.53,0.01,0.027,-0.039
0.32,0.32,0.5,0.5,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.35,0.37,0.14999999999999997,0.10499999999999993,1.0,0.26,0.895,0.65,0.26,0.89,0.9,0.26,0.26,0.65,0.41,0.62,0.42,0.05,0.63,0.016,0.032,-0.042
0.45,0.45,0.81,0.81,1.0,1.0,0.3410353171825409,0.3381990599632263,0.29,0.29,0.36,0.36,0.08999999999999991,0.05999999999999989,1.0,0.23,0.985,0.64,0.29,0.98,0.99,0.29,0.29,0.61,0.42,0.59,0.43,0.02,0.57,0.032,0.033,-0.039
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.35,0.36,0.0749999999999999,0.04499999999999987,1.0,0.23,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.6,0.43,0.58,0.44,0.02,0.52,0.037,0.037,-0.028
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.37,0.37,0.34,0.37,0.0749999999999999,0.04499999999999987,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.58,0.44,0.02,0.52,0.055,0.041,-0.022
0.56,0.56,1.0,1.0,0.97,0.97,0.6587300109863281,0.6562793660163879,0.19,0.19,0.35,0.38,0.08999999999999991,0.0749999999999999,1.0,0.26,0.945,0.66,0.31,0.94,0.95,0.31,0.31,0.61,0.42,0.6,0.43,0.02,0.51,0.076,0.043,-0.017
0.42,0.42,0.74,0.74,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.35,0.37,0.08999999999999991,0.0749999999999999,1.0,0.25,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.61,0.42,0.6,0.43,0.02,0.5,0.071,0.044,-0.018
0.42,0.42,0.73,0.73,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.35,0.37,0.08999999999999991,0.0749999999999999,1.0,0.24,0.97,0.64,0.27,0.97,0.97,0.27,0.27,0.61,0.42,0.6,0.43,0.02,0.5,0.055,0.04,-0.014
0.42,0.42,0.74,0.74,1.0,1.0,0.24359984278678892,0.24295527815818785,0.35,0.35,0.35,0.36,0.08999999999999991,0.05999999999999989,1.0,0.24,0.98,0.64,0.29,0.98,0.98,0.29,0.29,0.61,0.42,0.59,0.43,0.02,0.46,0.079,0.043,-0.009
0.56,0.56,1.0,1.0,0.98,0.98,0.3715107250213623,0.3701694118976593,0.27,0.27,0.34,0.38,0.10499999999999993,0.08999999999999991,1.0,0.28,0.935,0.67,0.32,0.93,0.94,0.32,0.32,0.62,0.42,0.61,0.42,0.02,0.46,0.081,0.044,-0.007
0.42,0.42,0.74,0.74,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.34,0.38,0.08999999999999991,0.0749999999999999,1.0,0.25,0.97,0.65,0.27,0.97,0.97,0.27,0.27,0.61,0.42,0.6,0.43,0.02,0.46,0.09,0.047,-0.0
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.33,0.39,0.08999999999999991,0.05999999999999989,1.0,0.24,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.61,0.42,0.59,0.43,0.02,0.47,0.098,0.045,-0.001
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.44,0.44,0.33,0.39,0.0749999999999999,0.02999999999999986,1.0,0.23,0.98,0.64,0.27,0.98,0.98,0.27,0.27,0.6,0.43,0.57,0.44,0.02,0.47,0.063,0.025,-0.006
0.43,0.43,0.77,0.77,1.0,1.0,0.16199999999999998,0.16199999999999998,0.47,0.47,0.34,0.38,0.05999999999999989,0.02999999999999986,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.59,0.43,0.57,0.44,0.02,0.5,0.067,-0.004,-0.012
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.34,0.39,0.0749999999999999,0.02999999999999986,1.0,0.23,0.985,0.63,0.27,0.98,0.99,0.27,0.27,0.6,0.43,0.57,0.44,0.02,0.53,0.071,-0.02,-0.009
0.44,0.44,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.35,0.38,0.0749999999999999,0.02999999999999986,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.6,0.43,0.57,0.44,0.02,0.55,0.047,-0.023,0.0
0.42,0.42,0.74,0.74,1.0,1.0,0.2947221505641937,0.2926329481601715,0.31,0.31,0.37,0.35,0.0749999999999999,0.05999999999999989,1.0,0.23,0.975,0.64,0.28,0.97,0.98,0.28,0.28,0.6,0.43,0.59,0.43,0.02,0.55,0.018,-0.023,0.011
0.46,0.46,0.83,0.83,1.0,1.0,0.16199999999999998,0.16199999999999998,0.36,0.36,0.37,0.35,0.0749999999999999,0.05999999999999989,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.59,0.43,0.02,0.55,0.033,-0.015,0.002
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.37,0.35,0.0749999999999999,0.05999999999999989,1.0,0.22,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.6,0.43,0.59,0.43,0.01,0.55,0.018,-0.008,0.006
0.49,0.49,0.91,0.91,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.37,0.36,0.08999999999999991,0.05999999999999989,1.0,0.22,0.985,0.63,0.26,0.98,0.99,0.26,0.26,0.61,0.42,0.59,0.43,0.01,0.54,0.033,-0.002,0.009
0.56,0.56,1.0,1.0,0.98,0.98,0.6576038408279419,0.6108923363685608,0.22,0.22,0.37,0.36,0.13499999999999995,0.13499999999999995,1.0,0.27,0.95,0.67,0.32,0.95,0.95,0.32,0.32,0.64,0.41,0.64,0.41,0.03,0.53,0.101,-0.002,0.018
0.57,0.57,1.0,1.0,0.97,0.97,0.25873259782791136,0.25836158871650694,0.31,0.31,0.35,0.38,0.81,0.81,0.75,0.28,0.755,0.67,0.56,0.76,0.75,0.56,0.56,1.09,0.21,1.09,0.21,0.12,0.45,0.152,0.0,0.021
0.56,0.56,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.34,0.34,0.33,0.39,0.81,0.81,0.75,0.25,0.605,0.65,0.56,0.61,0.6,0.56,0.56,1.09,0.21,1.09,0.21,0.12,0.4,0.169,0.002,0.021
0.56,0.56,1.0,1.0,0.98,0.98,0.16199999999999998,0.16199999999999998,0.4,0.4,0.33,0.39,0.81,0.81,0.75,0.24,0.55,0.64,0.56,0.56,0.54,0.56,0.56,1.09,0.21,1.09,0.21,0.12,0.37,0.157,0.005,0.023
