face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.46,0.46,0.84,0.84,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.34,0.37,0.05999999999999989,0.04499999999999987,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.58,0.44,0.01,0.57,0.042,0.012,-0.047
0.37,0.37,0.63,0.63,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.34,0.38,0.2699999999999999,0.14999999999999997,1.0,0.22,0.985,0.63,0.3,0.98,0.99,0.3,0.3,0.73,0.37,0.65,0.4,0.02,0.54,0.04,0.01,-0.049
0.45,0.45,0.82,0.82,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.35,0.37,0.02999999999999986,0.02999999999999986,1.0,0.22,0.985,0.63,0.24,0.98,0.99,0.24,0.24,0.57,0.44,0.57,0.44,0.02,0.54,0.049,0.008,-0.04
0.47,0.47,0.86,0.86,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.36,0.36,0.04499999999999987,0.04499999999999987,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.58,0.44,0.01,0.55,0.063,0.018,-0.026
0.47,0.47,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.37,0.35,0.04499999999999987,0.04499999999999987,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.58,0.44,0.01,0.56,0.091,0.025,-0.016
0.45,0.45,0.81,0.81,1.0,1.0,0.40298310995101927,0.40136645317077635,0.17,0.17,0.37,0.35,0.0749999999999999,0.08999999999999991,1.0,0.22,0.985,0.63,0.25,0.98,0.99,0.25,0.25,0.6,0.43,0.61,0.42,0.01,0.56,0.116,0.032,0.002
0.48,0.48,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.28,0.28,0.36,0.36,0.05999999999999989,0.05999999999999989,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.59,0.43,0.01,0.56,0.153,0.029,-0.001
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.28,0.28,0.36,0.36,0.05999999999999989,0.04499999999999987,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.58,0.43,0.01,0.57,0.217,0.019,-0.005
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.35,0.37,0.05999999999999989,0.04499999999999987,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.58,0.43,0.01,0.59,0.247,0.006,-0.013
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.34,0.38,0.05999999999999989,0.04499999999999987,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.58,0.44,0.01,0.59,0.231,-0.005,-0.027
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.29,0.28,0.32,0.4,0.05999999999999989,0.04499999999999987,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.58,0.44,0.01,0.62,0.214,-0.016,-0.046
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.29,0.29,0.31,0.41,0.04499999999999987,0.02999999999999986,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.58,0.43,0.57,0.44,0.01,0.63,0.199,-0.03,-0.055
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.3,0.3,0.3,0.42,0.04499999999999987,0.02999999999999986,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.57,0.44,0.01,0.64,0.194,-0.047,-0.059
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.31,0.41,0.04499999999999987,0.04499999999999987,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.58,0.44,0.01,0.64,0.169,-0.056,-0.054
0.48,0.48,0.89,0.89,1.0,1.0,0.16199999999999998,0.16199999999999998,0.31,0.31,0.32,0.4,0.05999999999999989,0.04499999999999987,1.0,0.21,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.58,0.43,0.01,0.63,0.142,-0.059,-0.05
0.47,0.47,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.35,0.35,0.33,0.39,0.04499999999999987,0.04499999999999987,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.58,0.44,0.01,0.59,0.105,-0.052,-0.032
0.44,0.44,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.32,0.4,0.04499999999999987,0.02999999999999986,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.57,0.44,0.01,0.56,0.058,-0.042,-0.021
0.39,0.39,0.67,0.67,1.0,1.0,0.8808575081825256,0.8806904363632202,0.31,0.31,0.33,0.39,0.05999999999999989,0.05999999999999989,1.0,0.23,0.97,0.63,0.28,0.97,0.97,0.28,0.28,0.59,0.43,0.59,0.43,0.01,0.55,-0.024,-0.033,-0.019
0.37,0.37,0.62,0.62,1.0,1.0,0.4919485855102539,0.49188987493515013,0.27,0.27,0.33,0.39,0.08999999999999991,0.10499999999999993,1.0,0.24,0.96,0.64,0.28,0.96,0.96,0.28,0.28,0.61,0.42,0.62,0.42,0.02,0.51,-0.158,-0.024,-0.008
0.35,0.35,0.57,0.57,1.0,1.0,0.28200979113578795,0.2818980622291565,0.35,0.35,0.35,0.37,0.0749999999999999,0.0749999999999999,1.0,0.24,0.96,0.64,0.29,0.96,0.96,0.29,0.29,0.6,0.43,0.6,0.43,0.02,0.48,-0.213,-0.003,-0.011
0.36,0.36,0.6,0.6,1.0,1.0,0.8922368693351745,0.8921550321578979,0.33,0.33,0.37,0.34,0.0,0.0,1.0,0.25,0.96,0.65,0.3,0.96,0.96,0.3,0.3,0.42,0.71,0.44,0.65,0.02,0.47,-0.234,0.013,0.006
0.56,0.56,1.0,1.0,0.97,0.97,0.9684374141693115,0.9684263277053833,0.39,0.39,0.4,0.32,0.0,0.0,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.31,0.92,0.31,0.92,0.02,0.55,-0.263,0.029,0.043
0.56,0.56,1.0,1.0,0.97,0.97,0.952113311290741,0.9521012711524963,0.34,0.34,0.43,0.28,0.0,0.0,1.0,0.25,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.58,-0.274,0.049,0.062
0.56,0.56,1.0,1.0,0.97,0.97,0.9447052884101867,0.944694619178772,0.34,0.34,0.44,0.28,0.0,0.0,1.0,0.26,0.96,0.65,0.28,0.96,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.59,-0.283,0.058,0.074
0.56,0.56,1.0,1.0,0.97,0.97,0.9382932591438293,0.9382871794700622,0.33,0.33,0.44,0.28,0.0,0.0,1.0,0.27,0.96,0.67,0.28,0.96,0.96,0.28,0.28,0.31,0.92,0.31,0.92,0.02,0.59,-0.296,0.06,0.073
0.56,0.56,1.0,1.0,0.98,0.98,0.9216483640670776,0.9215815472602844,0.32,0.32,0.41,0.31,0.0,0.0,1.0,0.3,0.97,0.69,0.28,0.97,0.97,0.28,0.28,0.31,0.92,0.31,0.92,0.03,0.59,-0.304,0.053,0.069
