face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.47,0.47,0.85,0.85,1.0,1.0,0.7730876016616821,0.7727042841911316,0.26,0.26,0.35,0.37,0.13499999999999995,0.11999999999999994,1.0,0.22,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.64,0.41,0.63,0.42,0.01,0.58,-0.051,0.023,-0.036
0.45,0.45,0.81,0.81,1.0,1.0,0.16199999999999998,0.16199999999999998,0.38,0.38,0.34,0.38,0.11999999999999994,0.05999999999999989,1.0,0.24,0.975,0.64,0.26,0.97,0.98,0.26,0.26,0.63,0.41,0.59,0.43,0.03,0.7,-0.012,0.029,-0.03
0.47,0.47,0.85,0.85,1.0,1.0,0.16199999999999998,0.16199999999999998,0.4,0.4,0.34,0.38,0.11999999999999994,0.0749999999999999,1.0,0.23,0.99,0.64,0.26,0.99,0.99,0.26,0.26,0.63,0.42,0.6,0.43,0.02,0.67,-0.031,0.015,-0.042
0.48,0.48,0.88,0.88,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.34,0.38,0.11999999999999994,0.08999999999999991,1.0,0.23,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.61,0.42,0.02,0.61,-0.051,0.018,-0.04
0.47,0.47,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.34,0.38,0.11999999999999994,0.08999999999999991,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.61,0.42,0.02,0.6,-0.049,0.019,-0.035
0.48,0.48,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.34,0.38,0.11999999999999994,0.08999999999999991,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.61,0.42,0.02,0.59,-0.054,0.019,-0.03
0.47,0.47,0.87,0.87,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.34,0.38,0.11999999999999994,0.08999999999999991,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.61,0.42,0.02,0.57,-0.055,0.018,-0.024
0.57,0.57,1.0,1.0,0.97,0.97,0.9688727068901062,0.9688349771499634,0.36,0.36,0.36,0.36,0.13499999999999995,0.14999999999999997,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.64,0.41,0.65,0.41,0.02,0.55,-0.072,0.018,-0.009
0.56,0.56,1.0,1.0,0.97,0.97,0.612334291934967,0.61150554895401,0.23,0.23,0.36,0.36,0.13499999999999995,0.14999999999999997,1.0,0.25,0.96,0.65,0.29,0.96,0.96,0.29,0.29,0.64,0.41,0.65,0.41,0.02,0.55,-0.07,0.02,0.003
0.49,0.49,0.9,0.9,1.0,1.0,0.16199999999999998,0.16199999999999998,0.39,0.39,0.36,0.36,0.10499999999999993,0.08999999999999991,1.0,0.23,0.985,0.63,0.26,0.98,0.99,0.26,0.26,0.62,0.42,0.61,0.42,0.02,0.55,-0.035,0.021,0.001
0.51,0.51,0.96,0.96,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.37,0.35,0.10499999999999993,0.08999999999999991,1.0,0.23,0.99,0.63,0.27,0.99,0.99,0.27,0.27,0.62,0.42,0.61,0.42,0.02,0.56,0.001,0.023,0.007
0.57,0.57,1.0,1.0,0.97,0.97,0.16199999999999998,0.16199999999999998,0.4,0.4,0.37,0.35,0.10499999999999993,0.0749999999999999,1.0,0.24,0.99,0.64,0.3,0.99,0.99,0.3,0.3,0.62,0.42,0.6,0.43,0.03,0.56,0.017,0.026,0.011
0.77,0.77,1.0,1.0,0.81,0.81,0.16199999999999998,0.16199999999999998,0.3,0.3,0.38,0.34,0.0749999999999999,0.04499999999999987,1.0,0.29,0.98,0.68,0.34,0.98,0.98,0.34,0.34,0.6,0.43,0.58,0.44,0.06,0.7,0.041,0.031,0.017
0.76,0.76,1.0,1.0,0.81,0.81,0.16199999999999998,0.16199999999999998,0.26,0.26,0.38,0.34,0.04499999999999987,0.02999999999999986,1.0,0.3,0.98,0.69,0.33,0.98,0.98,0.33,0.33,0.58,0.44,0.57,0.44,0.06,0.65,0.073,0.034,0.015
0.76,0.76,1.0,1.0,0.81,0.81,0.16199999999999998,0.16199999999999998,0.23,0.23,0.38,0.35,0.05999999999999989,0.02999999999999986,1.0,0.31,0.975,0.69,0.33,0.97,0.98,0.33,0.33,0.59,0.43,0.57,0.44,0.06,0.65,0.125,0.03,0.023
0.77,0.77,1.0,1.0,0.81,0.81,0.16199999999999998,0.16199999999999998,0.21,0.21,0.38,0.35,0.05999999999999989,0.04499999999999987,1.0,0.32,0.97,0.7,0.33,0.97,0.97,0.33,0.33,0.59,0.43,0.58,0.44,0.06,0.64,0.178,0.026,0.029
0.79,0.79,1.0,1.0,0.79,0.79,0.16199999999999998,0.16199999999999998,0.19,0.19,0.38,0.34,0.05999999999999989,0.04499999999999987,1.0,0.34,0.965,0.71,0.33,0.96,0.97,0.33,0.33,0.59,0.43,0.58,0.44,0.07,0.63,0.233,0.024,0.032
0.82,0.82,1.0,1.0,0.76,0.76,0.16199999999999998,0.16199999999999998,0.18,0.18,0.38,0.34,0.0749999999999999,0.05999999999999989,1.0,0.41,0.915,0.77,0.43,0.91,0.92,0.43,0.43,0.6,0.43,0.59,0.43,0.14,0.65,0.306,0.018,0.034
0.82,0.82,1.0,1.0,0.76,0.76,0.16199999999999998,0.16199999999999998,0.17,0.17,0.38,0.34,0.015000000000000013,0.02999999999999986,1.0,0.41,0.905,0.77,0.5,0.9,0.91,0.5,0.5,0.56,0.44,0.57,0.44,0.2,0.84,0.346,0.016,0.041
0.81,0.81,1.0,1.0,0.78,0.78,0.16199999999999998,0.16199999999999998,0.18,0.18,0.38,0.35,0.0,0.0,1.0,0.41,0.905,0.77,0.53,0.9,0.91,0.53,0.53,0.52,0.51,0.53,0.5,0.21,0.92,0.361,0.014,0.043
0.8,0.8,1.0,1.0,0.78,0.78,0.16199999999999998,0.16199999999999998,0.2,0.2,0.38,0.34,0.0,0.0,1.0,0.39,0.905,0.76,0.56,0.9,0.91,0.56,0.56,0.5,0.55,0.5,0.55,0.22,0.93,0.352,0.017,0.04
0.8,0.8,1.0,1.0,0.78,0.78,0.16199999999999998,0.16199999999999998,0.22,0.22,0.4,0.33,0.0,0.0,1.0,0.38,0.905,0.75,0.56,0.9,0.91,0.56,0.56,0.44,0.65,0.45,0.64,0.23,0.94,0.337,0.019,0.04
