face_1,face_2,face_3,face_4,face_5,face_6,face_7,face_8,face_9,face_10,face_11,face_12,face_13,face_14,face_15,face_16,face_17,face_18,face_19,face_20,face_21,face_22,face_23,face_24,face_25,face_26,face_27,face_28,face_29,neck_1,neck_2,neck_3
0.45,0.45,0.8,0.8,1.0,1.0,0.16199999999999998,0.16199999999999998,0.45,0.45,0.33,0.39,0.0749999999999999,0.05999999999999989,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.6,0.43,0.59,0.43,0.01,0.55,-0.03,0.016,-0.078
0.42,0.42,0.75,0.75,1.0,1.0,0.16199999999999998,0.16199999999999998,0.41,0.41,0.33,0.39,0.11999999999999994,0.08999999999999991,1.0,0.21,0.99,0.62,0.27,0.99,0.99,0.27,0.27,0.63,0.41,0.61,0.42,0.01,0.52,-0.037,0.016,-0.076
0.43,0.43,0.76,0.76,1.0,1.0,0.16199999999999998,0.16199999999999998,0.42,0.42,0.33,0.38,0.11999999999999994,0.08999999999999991,1.0,0.22,0.99,0.62,0.26,0.99,0.99,0.26,0.26,0.63,0.42,0.61,0.42,0.01,0.51,-0.053,0.013,-0.066
0.4,0.4,0.7,0.7,1.0,1.0,0.9582102704048157,0.9581576991081238,0.35,0.35,0.36,0.36,0.11999999999999994,0.13499999999999995,1.0,0.23,0.96,0.64,0.29,0.96,0.96,0.29,0.29,0.63,0.42,0.64,0.41,0.02,0.5,-0.054,0.019,-0.068
0.56,0.56,1.0,1.0,0.97,0.97,0.9667421984672546,0.9667209196090698,0.35,0.35,0.36,0.36,0.11999999999999994,0.14999999999999997,1.0,0.24,0.95,0.64,0.28,0.95,0.95,0.28,0.28,0.63,0.41,0.65,0.41,0.02,0.5,-0.081,0.023,-0.054
0.56,0.56,1.0,1.0,0.98,0.98,0.5690347361564636,0.5647088694572449,0.25,0.25,0.39,0.33,0.11999999999999994,0.13499999999999995,1.0,0.24,0.95,0.64,0.28,0.95,0.95,0.28,0.28,0.63,0.41,0.64,0.41,0.02,0.48,-0.164,0.019,-0.033
0.35,0.35,0.59,0.59,1.0,1.0,0.3244496989250183,0.3239570069313049,0.32,0.32,0.38,0.34,0.11999999999999994,0.13499999999999995,1.0,0.24,0.95,0.64,0.28,0.95,0.95,0.28,0.28,0.63,0.41,0.64,0.41,0.02,0.47,-0.236,0.02,-0.032
0.34,0.34,0.57,0.57,1.0,1.0,0.7283482956886291,0.7272454309463501,0.26,0.26,0.35,0.37,0.10499999999999993,0.10499999999999993,1.0,0.24,0.95,0.64,0.28,0.95,0.95,0.28,0.28,0.62,0.42,0.62,0.42,0.03,0.46,-0.297,0.015,-0.036
0.56,0.56,1.0,1.0,0.98,0.98,0.9522042679786682,0.9521139073371887,0.34,0.34,0.42,0.3,0.13499999999999995,0.16499999999999998,0.75,0.24,0.94,0.64,0.28,0.94,0.94,0.28,0.28,0.64,0.41,0.66,0.4,0.02,0.48,-0.383,0.012,-0.061
0.56,0.56,1.0,1.0,0.98,0.98,0.5238624024391174,0.5077463793754577,0.24,0.24,0.47,0.25,0.13499999999999995,0.13499999999999995,1.0,0.24,0.95,0.65,0.28,0.95,0.95,0.28,0.28,0.64,0.41,0.64,0.41,0.03,0.5,-0.473,0.005,-0.087
0.32,0.32,0.51,0.51,1.0,1.0,0.24403871178627012,0.23828531384468077,0.28,0.28,0.58,0.13,0.08999999999999991,0.015000000000000013,1.0,0.25,0.95,0.65,0.28,0.95,0.95,0.28,0.28,0.61,0.43,0.56,0.44,0.03,0.55,-0.531,-0.014,-0.133
0.35,0.35,0.59,0.59,1.0,1.0,0.19064990758895872,0.1855942416191101,0.27,0.27,0.65,0.07,0.10499999999999993,0.015000000000000013,1.0,0.25,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.62,0.42,0.56,0.45,0.03,0.55,-0.555,-0.026,-0.187
0.36,0.36,0.6,0.6,1.0,1.0,0.19458387374877928,0.18965218544006346,0.26,0.26,0.65,0.07,0.11999999999999994,0.02999999999999986,1.0,0.25,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.63,0.42,0.57,0.44,0.04,0.54,-0.604,-0.032,-0.226
0.36,0.36,0.6,0.6,1.0,1.0,0.16199999999999998,0.16199999999999998,0.26,0.26,0.68,0.04,0.10499999999999993,0.015000000000000013,1.0,0.25,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.62,0.42,0.56,0.44,0.04,0.54,-0.636,-0.037,-0.238
0.36,0.36,0.6,0.6,1.0,1.0,0.16199999999999998,0.16199999999999998,0.27,0.27,0.67,0.05,0.11999999999999994,0.015000000000000013,1.0,0.25,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.63,0.42,0.56,0.44,0.04,0.54,-0.641,-0.037,-0.244
0.36,0.36,0.61,0.61,1.0,1.0,0.3524975287914276,0.34888423562049864,0.26,0.26,0.47,0.24,0.05999999999999989,0.0,1.0,0.25,0.955,0.65,0.29,0.95,0.96,0.29,0.29,0.59,0.43,0.55,0.45,0.04,0.54,-0.646,-0.038,-0.243
0.55,0.55,1.0,1.0,0.98,0.98,0.9474761891365051,0.9474217104911804,0.41,0.41,0.41,0.32,0.015000000000000013,0.0,1.0,0.25,0.95,0.65,0.29,0.95,0.95,0.29,0.29,0.56,0.45,0.54,0.46,0.04,0.56,-0.636,-0.039,-0.247
