0.5,0.5,0.93,0.93,1.0,1.0,0.162,0.162,0.3,0.3,0.43,0.29,0.165,0.135,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.66,0.4,0.64,0.41,0.01,0.52,0.252,-0.071,0.165
0.5,0.5,0.92,0.92,1.0,1.0,0.162,0.162,0.3,0.3,0.41,0.31,0.165,0.135,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.66,0.4,0.64,0.41,0.01,0.54,0.246,-0.069,0.14
0.5,0.5,0.93,0.93,1.0,1.0,0.162,0.162,0.3,0.3,0.4,0.33,0.165,0.135,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.66,0.4,0.64,0.41,0.01,0.55,0.244,-0.071,0.121
0.5,0.5,0.94,0.94,1.0,1.0,0.162,0.162,0.3,0.3,0.38,0.34,0.165,0.15,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.66,0.4,0.65,0.41,0.01,0.56,0.243,-0.071,0.1
0.51,0.51,0.94,0.94,1.0,1.0,0.162,0.162,0.3,0.3,0.37,0.35,0.165,0.15,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.66,0.4,0.65,0.41,0.01,0.57,0.243,-0.069,0.08
0.5,0.5,0.94,0.94,1.0,1.0,0.162,0.162,0.3,0.3,0.35,0.37,0.165,0.15,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.66,0.4,0.65,0.41,0.01,0.58,0.239,-0.064,0.065
0.51,0.51,0.95,0.95,1.0,1.0,0.162,0.162,0.3,0.3,0.33,0.39,0.15,0.135,1.0,0.22,0.99,0.62,0.25,0.99,0.99,0.25,0.25,0.65,0.4,0.64,0.41,0.01,0.59,0.238,-0.056,0.05
0.5,0.5,0.92,0.92,1.0,1.0,0.34792042,0.3456472,0.2,0.2,0.33,0.4,0.15,0.15,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.65,0.4,0.65,0.41,0.01,0.59,0.229,-0.048,0.033
0.46,0.46,0.85,0.85,1.0,1.0,0.162,0.162,0.34,0.34,0.62,0.11,0.165,0.135,1.0,0.22,0.985,0.63,0.27,0.98,0.99,0.27,0.27,0.66,0.4,0.64,0.41,0.02,0.6,0.224,-0.04,0.006
0.47,0.47,0.86,0.86,1.0,1.0,0.162,0.162,0.41,0.41,0.61,0.13,0.135,0.12,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.64,0.41,0.63,0.41,0.02,0.6,0.222,-0.03,-0.016
0.49,0.49,0.91,0.91,1.0,1.0,0.162,0.162,0.42,0.42,0.56,0.17,0.135,0.105,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.64,0.41,0.62,0.42,0.02,0.63,0.229,-0.021,-0.033
0.5,0.5,0.94,0.94,1.0,1.0,0.162,0.162,0.43,0.43,0.55,0.19,0.12,0.09,1.0,0.22,0.99,0.63,0.26,0.99,0.99,0.26,0.26,0.63,0.41,0.61,0.42,0.02,0.63,0.216,-0.012,-0.066
