0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.162,0.4,0.4,0.19,0.53,0.495,0.525,0.0,0.41,0.25,0.77,0.56,0.25,0.25,0.56,0.56,0.88,0.3,0.9,0.3,0.14,0.76,-0.116,-0.042,-0.106
0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.162,0.43,0.43,0.21,0.52,0.48,0.495,0.0,0.41,0.25,0.77,0.56,0.25,0.25,0.56,0.56,0.87,0.31,0.88,0.31,0.13,0.75,-0.112,-0.045,-0.088
0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.162,0.42,0.42,0.25,0.48,0.42,0.435,0.0,0.42,0.25,0.77,0.56,0.25,0.25,0.56,0.56,0.83,0.33,0.84,0.32,0.13,0.89,-0.088,-0.047,-0.058
0.0,0.0,0.0,0.0,1.0,1.0,0.34072906,0.33896348,0.3,0.3,0.3,0.43,0.465,0.495,0.0,0.41,0.25,0.77,0.56,0.25,0.25,0.56,0.56,0.86,0.31,0.88,0.31,0.13,0.84,-0.075,-0.038,-0.029
0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.162,0.41,0.41,0.34,0.38,0.405,0.42,0.0,0.43,0.25,0.79,0.56,0.25,0.25,0.56,0.56,0.82,0.33,0.83,0.32,0.13,0.58,-0.065,-0.021,-0.001
0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.162,0.42,0.42,0.37,0.35,0.36,0.375,0.0,0.44,0.25,0.79,0.56,0.25,0.25,0.56,0.56,0.79,0.34,0.8,0.34,0.12,0.45,-0.049,-0.01,0.017
0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.162,0.42,0.42,0.39,0.34,0.36,0.33,0.25,0.43,0.295,0.78,0.56,0.3,0.29,0.56,0.56,0.79,0.34,0.77,0.35,0.11,0.38,-0.027,0.002,0.036
0.0,0.0,0.0,0.0,1.0,1.0,0.27855214,0.2775559,0.33,0.33,0.41,0.32,0.36,0.33,0.75,0.37,0.54,0.74,0.56,0.54,0.54,0.56,0.56,0.79,0.34,0.77,0.35,0.09,0.27,-0.012,0.014,0.047
0.56,0.56,1.0,1.0,0.98,0.98,0.32194042,0.3216167,0.3,0.3,0.42,0.31,0.36,0.345,0.75,0.34,0.64,0.72,0.55,0.64,0.64,0.55,0.55,0.79,0.35,0.78,0.35,0.09,0.26,0.004,0.019,0.051
0.16,0.16,0.15,0.15,1.0,1.0,0.162,0.162,0.41,0.41,0.42,0.3,0.3,0.315,0.75,0.33,0.775,0.71,0.52,0.78,0.77,0.52,0.52,0.75,0.36,0.76,0.36,0.08,0.27,0.026,0.024,0.044
0.34,0.34,0.55,0.55,1.0,1.0,0.162,0.162,0.41,0.41,0.41,0.32,0.24,0.255,1.0,0.3,0.91,0.69,0.37,0.91,0.91,0.37,0.37,0.71,0.38,0.72,0.37,0.05,0.34,0.032,0.029,0.03
